Site ,Treatment ,Quadrat/Chamber #,Replicate #,PLOT,NDRE,NDVI,RE,NIR,R,LATITUDE,LONGITUDE,ELEVATION,HDOP,FIXTYPE,DATE,TIME,N,MAXNDRE,MAXNDVI,MINNDRE,MINNDVI,STDNDRE,STDNDVI,CVNDRE,CVNDVI,,,,,,,,,,,,,
IM,EX,Q8,6,86,0.2332,0.652,20.628,33.176,6.988,68.62563,-149.3168333,11.2,2.3, GPS         ,22/07/2021,16:12:56,40,0.2499,0.6599,0.2191,0.6366,0.0077,0.0055,0.0329,0.0084,,,,,,,,,,,,,
IM,EX,Q8,7,87,0.1961,0.5608,21.162,31.486,8.859,68.625645,-149.3168816,10.6,2.3, GPS         ,22/07/2021,16:13:09,42,0.2054,0.5737,0.1865,0.5519,0.0044,0.0043,0.0226,0.0077,,,,,,,,,,,,,
IM,EX,Q8,8,88,0.2061,0.5883,21.086,32.061,8.286,68.6256566,-149.316915,10.2,2.3, GPS         ,22/07/2021,16:13:25,55,0.229,0.6045,-0.2375,0.445,0.0608,0.0202,0.2949,0.0344,,,,,,,,,,,,,
IM,CT,CH1,1,1,0.2059,0.5735,21.017,31.919,8.651,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:37:09,37,0.2227,0.5864,0.1939,0.5607,0.0061,0.0066,0.0294,0.0114,,,,,,,,,,,,,
IM,CT,CH1,2,2,0.1997,0.5716,21.109,31.643,8.626,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:37:22,45,0.2173,0.5833,0.186,0.5618,0.0068,0.0053,0.0338,0.0093,,,,,,,,,,,,,
IM,CT,CH1,3,3,0.1903,0.5715,21.249,31.238,8.517,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:37:43,44,0.2072,0.5829,0.1662,0.5562,0.0088,0.0062,0.0461,0.0109,,,,,,,,,,,,,
IM,CT,CH1,4,4,0.1807,0.5167,21.395,30.831,9.824,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:37:59,60,0.2047,0.5472,0.1634,0.4884,0.0087,0.0126,0.0483,0.0244,,,,,,,,,,,,,
IM,CT,CH1,5,5,0.1946,0.5444,21.185,31.423,9.27,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:38:21,59,0.2114,0.5663,0.1753,0.5256,0.0082,0.0092,0.0421,0.0169,,,,,,,,,,,,,
IM,CT,CH1,6,6,0.1939,0.5533,21.196,31.401,9.033,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:38:34,68,0.2141,0.5982,0.1056,0.5353,0.0138,0.0089,0.071,0.0161,,,,,,,,,,,,,
IM,CT,CH1,7,7,0.1974,0.5415,21.143,31.547,9.383,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:38:52,60,0.2185,0.5853,0.1746,0.5196,0.0099,0.0147,0.0503,0.0272,,,,,,,,,,,,,
IM,CT,CH1,8,8,0.1945,0.5583,21.19,31.432,8.908,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:40:42,46,0.211,0.5754,0.0774,0.5301,0.0188,0.009,0.0968,0.0161,,,,,,,,,,,,,
IM,CT,CH2,1,9,0.2433,0.6906,20.489,33.667,6.16,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:42:11,46,0.259,0.7022,0.2168,0.6782,0.0095,0.005,0.0391,0.0073,,,,,,,,,,,,,
IM,CT,CH2,2,10,0.2446,0.6968,20.471,33.729,6.027,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:42:27,38,0.2618,0.712,0.2259,0.6835,0.0091,0.006,0.0373,0.0085,,,,,,,,,,,,,
IM,CT,CH2,3,11,0.2322,0.72,20.642,33.13,5.392,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:42:44,47,0.2519,0.7332,0.2166,0.7126,0.0085,0.0048,0.0368,0.0067,,,,,,,,,,,,,
IM,CT,CH2,4,12,0.2368,0.6727,20.578,33.352,6.524,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:42:57,40,0.2544,0.6847,0.2161,0.6591,0.0093,0.0057,0.0393,0.0085,,,,,,,,,,,,,
IM,CT,CH2,5,13,0.2363,0.7254,20.585,33.324,5.303,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:43:16,43,0.2468,0.7314,0.2194,0.7136,0.0067,0.0041,0.0284,0.0057,,,,,,,,,,,,,
IM,CT,CH2,6,14,0.2399,0.6873,20.558,33.577,6.206,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:43:31,53,0.2596,0.7013,-0.049,0.522,0.0406,0.0233,0.1693,0.0339,,,,,,,,,,,,,
IM,CT,CH2,7,15,0.2402,0.696,20.531,33.515,6.006,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:43:47,59,0.26,0.7096,0.2208,0.6786,0.0084,0.0067,0.035,0.0097,,,,,,,,,,,,,
IM,CT,CH2,8,16,0.2439,0.6793,20.48,33.694,6.435,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,16:45:52,69,0.2581,0.6894,0.229,0.6694,0.0065,0.0043,0.0268,0.0063,,,,,,,,,,,,,
IM,CT,CH3,1,17,0.2337,0.6899,20.621,33.206,6.093,68.628965,-149.33345,0.5,3.3, GPS         ,22/07/2021,16:46:05,58,0.2544,0.7149,0.2024,0.6461,0.0111,0.0173,0.0477,0.025,,,,,,,,,,,,,
IM,CT,CH3,2,18,0.2249,0.6485,20.757,32.828,6.99,68.628995,-149.33362,0.5,3.3, GPS         ,22/07/2021,16:46:20,54,0.2502,0.6663,0.0168,0.5227,0.0302,0.0187,0.1343,0.0289,,,,,,,,,,,,,
IM,CT,CH3,3,19,0.2296,0.6875,20.679,33.007,6.112,68.6289983,-149.33368,0.5,3.3, GPS         ,22/07/2021,16:46:38,64,0.255,0.7046,0.2055,0.6616,0.0095,0.0073,0.0413,0.0106,,,,,,,,,,,,,
IM,CT,CH3,4,20,0.2334,0.7304,20.625,33.186,5.172,68.6289516,-149.3334766,0.5,3.3, GPS         ,22/07/2021,16:46:54,61,0.2454,0.7478,0.2209,0.7032,0.0066,0.0119,0.0281,0.0163,,,,,,,,,,,,,
IM,CT,CH3,5,21,0.2352,0.7394,20.6,33.271,4.985,68.6291616,-149.3338383,0.5,3.3, GPS         ,22/07/2021,16:47:07,52,0.2495,0.7504,0.2164,0.729,0.0068,0.0048,0.0288,0.0064,,,,,,,,,,,,,
IM,CT,CH3,6,22,0.2371,0.6786,20.573,33.366,6.389,68.6292183,-149.33412,0.5,3.4, GPS         ,22/07/2021,16:47:22,74,0.2607,0.7099,0.2191,0.6587,0.0071,0.0097,0.03,0.0142,,,,,,,,,,,,,
IM,CT,CH3,7,23,0.2374,0.6988,20.57,33.377,5.918,68.629185,-149.33406,0.5,3.4, GPS         ,22/07/2021,16:47:38,60,0.2516,0.7076,0.2243,0.6875,0.0065,0.0043,0.0272,0.0062,,,,,,,,,,,,,
IM,CT,CH3,8,24,0.2471,0.7339,20.436,33.85,5.195,68.629235,-149.334115,0.5,3.4, GPS         ,22/07/2021,16:50:24,59,0.2566,0.744,0.2328,0.7221,0.0052,0.0051,0.0212,0.007,,,,,,,,,,,,,
IM,CT,Q1,1,25,0.2287,0.6777,20.691,32.967,6.333,68.6294816,-149.3347666,0.5,3.5, GPS         ,22/07/2021,16:50:37,49,0.259,0.698,0.2113,0.6613,0.0087,0.0087,0.0381,0.0128,,,,,,,,,,,,,
IM,CT,Q1,2,26,0.2201,0.629,20.813,32.563,7.417,68.6295966,-149.33503,0.5,3.5, GPS         ,22/07/2021,16:50:47,37,0.2377,0.6612,0.2065,0.615,0.0074,0.01,0.0336,0.016,,,,,,,,,,,,,
IM,CT,Q1,3,27,0.2103,0.602,20.953,32.116,7.978,68.6295733,-149.33505,0.5,3.5, GPS         ,22/07/2021,16:50:59,41,0.2249,0.6135,0.1981,0.5927,0.0057,0.0045,0.0272,0.0075,,,,,,,,,,,,,
IM,CT,Q1,4,28,0.2465,0.6999,20.444,33.823,5.97,68.6295866,-149.3349166,0.5,3.5, GPS         ,22/07/2021,16:51:10,41,0.2604,0.7163,0.2344,0.6911,0.0063,0.0054,0.0255,0.0077,,,,,,,,,,,,,
IM,CT,Q1,5,29,0.2546,0.7663,20.333,34.228,4.528,68.6297266,-149.335195,0.5,3.5, GPS         ,22/07/2021,16:51:21,47,0.2647,0.7753,0.2405,0.7502,0.0057,0.0058,0.0225,0.0076,,,,,,,,,,,,,
IM,CT,Q1,6,30,0.2171,0.6047,20.855,32.426,7.986,68.629675,-149.3351483,0.5,3.5, GPS         ,22/07/2021,16:51:32,36,0.2357,0.6213,0.2029,0.5928,0.0071,0.0063,0.0325,0.0105,,,,,,,,,,,,,
IM,CT,Q1,7,31,0.2309,0.6399,20.661,33.065,7.26,68.6296333,-149.3352233,0.5,3.6, GPS         ,22/07/2021,16:51:43,48,0.252,0.6554,0.2179,0.616,0.0065,0.0087,0.0281,0.0136,,,,,,,,,,,,,
IM,CT,Q1,8,32,0.222,0.6491,20.796,32.685,7.008,68.6296616,-149.3350733,0.5,3.6, GPS         ,22/07/2021,16:52:41,59,0.2392,0.9991,0.015,0.6316,0.0281,0.0462,0.1266,0.0711,,,,,,,,,,,,,
IM,CT,Q2,1,33,0.2243,0.7017,20.753,32.756,5.742,68.629955,-149.3356566,0.5,3.6, GPS         ,22/07/2021,16:52:53,46,0.2398,0.7072,0.207,0.6915,0.0059,0.0029,0.0265,0.0042,,,,,,,,,,,,,
IM,CT,Q2,2,34,0.2387,0.6753,20.551,33.442,6.481,68.6298833,-149.3355283,0.5,3.6, GPS         ,22/07/2021,16:53:05,46,0.2511,0.6832,0.2229,0.6644,0.0056,0.0052,0.0237,0.0077,,,,,,,,,,,,,
IM,CT,Q2,3,35,0.2372,0.6947,20.573,33.365,6.011,68.6299666,-149.33572,0.5,3.6, GPS         ,22/07/2021,16:53:19,51,0.2481,0.7056,0.2247,0.6803,0.0057,0.0061,0.024,0.0087,,,,,,,,,,,,,
IM,CT,Q2,4,36,0.2199,0.6786,20.815,32.555,6.233,68.62979,-149.3356383,0.5,3.6, GPS         ,22/07/2021,16:53:44,66,0.236,0.6911,0.2057,0.6646,0.0068,0.0057,0.0311,0.0084,,,,,,,,,,,,,
IM,CT,Q2,5,37,0.2101,0.6164,20.956,32.108,7.62,68.6300316,-149.3358733,0.5,3.7, GPS         ,22/07/2021,16:54:03,61,0.2283,0.6302,0.1944,0.5952,0.0069,0.0078,0.0331,0.0127,,,,,,,,,,,,,
IM,CT,Q2,6,38,0.2139,0.6058,20.902,32.278,7.923,68.6299616,-149.3358933,0.5,3.7, GPS         ,22/07/2021,16:54:25,63,0.2315,0.6238,0.1983,0.5928,0.0069,0.0072,0.0323,0.012,,,,,,,,,,,,,
IM,CT,Q2,7,39,0.2255,0.637,20.736,32.811,7.275,68.6299683,-149.33587,0.5,3.7, GPS         ,22/07/2021,16:54:45,52,0.2371,0.6423,0.2104,0.6287,0.0064,0.0034,0.0283,0.0054,,,,,,,,,,,,,
IM,CT,Q2,8,40,0.221,0.6313,20.8,32.604,7.368,68.6300866,-149.3361283,0.5,3.7, GPS         ,22/07/2021,16:55:58,51,0.2361,0.6396,0.2058,0.6192,0.0073,0.0049,0.0329,0.0077,,,,,,,,,,,,,
IM,CT,Q3,1,41,0.2065,0.595,21.009,31.945,8.11,68.6302283,-149.3365033,0.5,3.8, GPS         ,22/07/2021,16:56:12,52,0.2247,0.6123,0.1875,0.5784,0.0073,0.0065,0.0355,0.011,,,,,,,,,,,,,
IM,CT,Q3,2,42,0.2055,0.5705,21.023,31.903,8.724,68.6301616,-149.3364983,0.5,3.8, GPS         ,22/07/2021,16:56:24,40,0.2215,0.5852,0.1839,0.5553,0.0084,0.0069,0.0407,0.0121,,,,,,,,,,,,,
IM,CT,Q3,3,43,0.2155,0.5612,20.879,32.348,9.093,68.6303116,-149.3367383,0.5,3.8, GPS         ,22/07/2021,16:56:38,65,0.2309,0.5858,0.1973,0.5393,0.0056,0.0117,0.0258,0.0208,,,,,,,,,,,,,
IM,CT,Q3,4,44,0.2077,0.5508,20.992,31.998,9.267,68.630455,-149.3370416,0.5,3.8, GPS         ,22/07/2021,16:56:52,53,0.2217,0.5642,0.1921,0.5372,0.0061,0.0052,0.0293,0.0095,,,,,,,,,,,,,
IM,CT,Q3,5,45,0.191,0.5568,21.239,31.266,8.901,68.6303566,-149.3368566,0.5,3.8, GPS         ,22/07/2021,16:57:04,48,0.2092,0.5708,0.1777,0.5418,0.0071,0.0066,0.0372,0.0119,,,,,,,,,,,,,
IM,CT,Q3,6,46,0.1961,0.5838,21.161,31.489,8.274,68.6304583,-149.3369383,0.5,3.9, GPS         ,22/07/2021,16:57:17,41,0.2074,0.5956,0.1849,0.5719,0.0056,0.0052,0.0286,0.0088,,,,,,,,,,,,,
IM,CT,Q3,7,47,0.2131,0.6393,20.913,32.241,7.093,68.6304,-149.33695,0.5,3.9, GPS         ,22/07/2021,16:57:28,44,0.2254,0.6456,0.2006,0.6305,0.0058,0.0034,0.0274,0.0053,,,,,,,,,,,,,
IM,CT,Q3,8,48,0.1842,0.5579,21.341,30.979,8.791,68.6304416,-149.3369566,0.5,3.9, GPS         ,22/07/2021,16:58:58,44,0.2057,0.5812,0.1591,0.5374,0.0084,0.0091,0.0456,0.0163,,,,,,,,,,,,,
IM,CT,Q4,1,49,0.2229,0.6139,20.773,32.699,7.823,68.6306883,-149.3374983,0.5,4, GPS         ,22/07/2021,16:59:14,48,0.2487,0.6434,0.201,0.5846,0.0114,0.0151,0.051,0.0246,,,,,,,,,,,,,
IM,CT,Q4,2,50,0.2006,0.6073,21.095,31.685,7.742,68.6307433,-149.3375783,0.5,4, GPS         ,22/07/2021,16:59:26,49,0.2223,0.62,0.1858,0.5929,0.0071,0.0062,0.0356,0.0102,,,,,,,,,,,,,
IM,CT,Q4,3,51,0.2091,0.647,20.971,32.061,6.871,68.6306983,-149.3376233,0.5,4, GPS         ,22/07/2021,16:59:40,45,0.2211,0.6582,0.1976,0.6295,0.0055,0.0074,0.0262,0.0114,,,,,,,,,,,,,
IM,CT,Q4,4,52,0.2077,0.6359,20.991,32,7.121,68.630615,-149.3375383,0.5,4, GPS         ,22/07/2021,16:59:54,44,0.2198,0.6458,0.191,0.6268,0.0071,0.0047,0.0342,0.0074,,,,,,,,,,,,,
IM,CT,Q4,5,53,0.2361,0.6853,20.587,33.317,6.222,68.6307516,-149.337685,0.5,4, GPS         ,22/07/2021,17:00:06,37,0.2463,0.6987,0.2237,0.6753,0.0054,0.005,0.0227,0.0073,,,,,,,,,,,,,
IM,CT,Q4,6,54,0.2148,0.6186,20.889,32.321,7.615,68.630915,-149.3379083,0.5,4, GPS         ,22/07/2021,17:00:20,39,0.2292,0.6293,0.1952,0.6093,0.0084,0.0054,0.0391,0.0087,,,,,,,,,,,,,
IM,CT,Q4,7,55,0.221,0.622,20.799,32.605,7.6,68.630855,-149.3379133,0.5,4.1, GPS         ,22/07/2021,17:00:30,44,0.2382,0.6492,0.206,0.5868,0.0067,0.0122,0.0302,0.0197,,,,,,,,,,,,,
IM,CT,Q4,8,56,0.2276,0.7531,20.706,32.911,4.635,68.630725,-149.3377616,0.5,4.1, GPS         ,22/07/2021,17:01:23,61,0.2482,0.7624,0.2137,0.7426,0.0063,0.0046,0.0278,0.0061,,,,,,,,,,,,,
IM,CT,Q5,1,57,0.2364,0.7286,20.583,33.331,5.233,68.6308933,-149.338145,0.5,4.1, GPS         ,22/07/2021,17:01:40,37,0.2508,0.7392,0.2181,0.7177,0.007,0.0042,0.0297,0.0057,,,,,,,,,,,,,
IM,CT,Q5,2,58,0.2346,0.6965,20.608,33.246,5.947,68.63117,-149.3386683,0.5,4.2, GPS         ,22/07/2021,17:01:53,46,0.2528,0.7056,0.2187,0.6865,0.008,0.0051,0.0341,0.0073,,,,,,,,,,,,,
IM,CT,Q5,3,59,0.2384,0.6828,20.556,33.426,6.301,68.630965,-149.3382066,0.5,4.2, GPS         ,22/07/2021,17:02:06,49,0.2535,0.706,0.2194,0.6663,0.0071,0.011,0.0297,0.0162,,,,,,,,,,,,,
IM,CT,Q5,4,60,0.2409,0.7082,20.521,33.547,5.732,68.6310783,-149.33847,0.5,4.2, GPS         ,22/07/2021,17:02:21,47,0.2539,0.7248,0.2196,0.6917,0.0069,0.0103,0.0286,0.0146,,,,,,,,,,,,,
IM,CT,Q5,5,61,0.2073,0.6706,20.997,31.981,6.305,68.6311683,-149.3384633,0.5,4.2, GPS         ,22/07/2021,17:02:34,63,0.2195,0.6937,0.1932,0.6535,0.0063,0.0088,0.0303,0.0131,,,,,,,,,,,,,
IM,CT,Q5,6,62,0.1915,0.5718,21.23,31.29,8.526,68.6311266,-149.338635,0.5,4.2, GPS         ,22/07/2021,17:02:47,45,0.2066,0.6127,0.1731,0.5537,0.0066,0.0093,0.0344,0.0163,,,,,,,,,,,,,
IM,CT,Q5,7,63,0.2065,0.5725,21.009,31.943,8.683,68.6311333,-149.3385266,0.5,4.2, GPS         ,22/07/2021,17:02:59,33,0.2148,0.5797,0.1965,0.5619,0.0047,0.0038,0.0227,0.0067,,,,,,,,,,,,,
IM,CT,Q5,8,64,0.1735,0.4598,21.504,30.531,11.298,68.6308283,-149.3384783,0.5,4.2, GPS         ,22/07/2021,17:04:24,36,0.1879,0.4745,0.1632,0.4503,0.005,0.0049,0.0291,0.0106,,,,,,,,,,,,,
IM,CT,Q6,1,65,0.2072,0.6199,21,31.985,7.512,68.63135,-149.3390516,0.5,4.3, GPS         ,22/07/2021,17:04:35,43,0.2262,0.6349,0.1364,0.3901,0.0132,0.0358,0.0637,0.0578,,,,,,,,,,,,,
IM,CT,Q6,2,66,0.2221,0.6617,20.785,32.654,6.648,68.63153,-149.339405,0.5,4.4, GPS         ,22/07/2021,17:04:45,43,0.2402,0.6815,0.2059,0.6504,0.0081,0.0068,0.0364,0.0103,,,,,,,,,,,,,
IM,CT,Q6,3,67,0.2349,0.6894,20.604,33.255,6.114,68.6314883,-149.339375,0.5,4.4, GPS         ,22/07/2021,17:04:56,38,0.248,0.6981,0.2217,0.6826,0.0058,0.0037,0.0246,0.0054,,,,,,,,,,,,,
IM,CT,Q6,4,68,0.2228,0.6791,20.774,32.688,6.247,68.6314783,-149.3393166,0.5,4.4, GPS         ,22/07/2021,17:05:08,47,0.2366,0.6886,0.2079,0.6676,0.0068,0.0048,0.0303,0.0071,,,,,,,,,,,,,
IM,CT,Q6,5,69,0.2158,0.6369,20.875,32.364,7.178,68.631625,-149.339615,0.5,4.4, GPS         ,22/07/2021,17:05:22,51,0.2375,0.6538,0.1968,0.627,0.0079,0.0051,0.0364,0.008,,,,,,,,,,,,,
IM,CT,Q6,6,70,0.2405,0.6756,20.527,33.526,6.492,68.6316433,-149.339625,0.5,4.4, GPS         ,22/07/2021,17:05:35,43,0.2524,0.6836,0.2224,0.666,0.0059,0.0035,0.0245,0.0052,,,,,,,,,,,,,
IM,CT,Q6,7,71,0.2286,0.6706,20.692,32.959,6.5,68.6317666,-149.33975,0.5,4.4, GPS         ,22/07/2021,17:05:47,41,0.2379,0.6785,0.2157,0.6626,0.0057,0.0036,0.0248,0.0053,,,,,,,,,,,,,
IM,CT,Q6,8,72,0.2094,0.6006,20.966,32.075,8.002,68.6318733,-149.340015,0.5,4.4, GPS         ,22/07/2021,17:06:34,52,0.2257,0.6127,0.1912,0.5873,0.0064,0.0053,0.0306,0.0088,,,,,,,,,,,,,
IM,CT,Q7,1,73,0.2374,0.743,20.629,33.544,4.901,68.6319816,-149.3402716,0.5,4.5, GPS         ,22/07/2021,17:07:05,34,0.261,0.763,-0.1119,0.4401,0.0612,0.0529,0.2577,0.0712,,,,,,,,,,,,,
IM,CT,Q7,2,74,0.2365,0.7047,20.582,33.334,5.775,68.6318366,-149.3399433,0.5,4.6, GPS         ,22/07/2021,17:07:19,51,0.2548,0.7169,0.2179,0.6953,0.0078,0.005,0.033,0.0071,,,,,,,,,,,,,
IM,CT,Q7,3,75,0.262,0.7876,20.234,34.604,4.112,68.631915,-149.3402833,0.5,4.6, GPS         ,22/07/2021,17:07:29,36,0.2755,0.8018,0.2515,0.7789,0.0054,0.0059,0.0204,0.0075,,,,,,,,,,,,,
IM,CT,Q7,4,76,0.269,0.8017,20.146,34.988,3.849,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,22/07/2021,17:07:41,51,0.2866,0.8117,0.1401,0.5433,0.0189,0.0366,0.0704,0.0457,,,,,,,,,,,,,
IM,CT,Q7,5,77,0.2629,0.7626,20.222,34.65,4.666,68.6319733,-149.3404266,0.5,4.6, GPS         ,22/07/2021,17:07:56,45,0.2735,0.7697,0.2529,0.7523,0.0052,0.0042,0.0198,0.0055,,,,,,,,,,,,,
IM,CT,Q7,6,78,0.239,0.7303,20.548,33.454,5.214,68.6318616,-149.3402766,0.5,4.6, GPS         ,22/07/2021,17:08:09,61,0.2535,0.7405,0.2168,0.716,0.0072,0.0049,0.0303,0.0067,,,,,,,,,,,,,
IM,CT,Q7,7,79,0.2289,0.6783,20.689,32.982,6.323,68.6321833,-149.3406166,0.5,4.6, GPS         ,22/07/2021,17:08:21,38,0.2479,0.6973,0.1567,0.5077,0.0136,0.0305,0.0596,0.0449,,,,,,,,,,,,,
IM,CT,Q7,8,80,0.2239,0.6079,20.758,32.738,7.983,68.6321616,-149.34083,0.5,4.7, GPS         ,22/07/2021,17:09:40,43,0.236,0.6178,0.2089,0.5942,0.0049,0.0047,0.0219,0.0077,,,,,,,,,,,,,
IM,CT,Q8,1,81,0.1869,0.5714,21.299,31.094,8.48,68.6323183,-149.341135,0.5,4.8, GPS         ,22/07/2021,17:10:41,39,0.1983,0.5784,0.1704,0.5632,0.0069,0.0039,0.0372,0.0068,,,,,,,,,,,,,
IM,CT,Q8,2,82,0.2042,0.6139,21.071,32.189,7.728,68.6325733,-149.3416666,0.5,4.8, GPS         ,22/07/2021,17:10:56,54,0.6059,0.6273,0.1835,0.5632,0.0555,0.0089,0.272,0.0145,,,,,,,,,,,,,
IM,CT,Q8,3,83,0.2233,0.6222,20.768,32.707,7.616,68.632415,-149.3414183,0.5,4.9, GPS         ,22/07/2021,17:11:08,38,0.2381,0.6306,0.2127,0.6129,0.0059,0.0034,0.0262,0.0055,,,,,,,,,,,,,
IM,CT,Q8,4,84,0.2066,0.5254,21.008,31.948,9.94,68.632505,-149.3415866,0.5,4.9, GPS         ,22/07/2021,17:11:20,41,0.2189,0.5392,0.1944,0.5106,0.0056,0.0075,0.0272,0.0142,,,,,,,,,,,,,
IM,CT,Q8,5,85,0.2051,0.5887,21.029,31.881,8.254,68.6325766,-149.3417616,0.5,4.9, GPS         ,22/07/2021,17:11:37,39,0.2216,0.6003,0.1951,0.5804,0.0055,0.0041,0.027,0.0069,,,,,,,,,,,,,
IM,CT,Q8,6,86,0.1785,0.5501,21.427,30.74,8.922,68.6324816,-149.3417116,0.5,4.9, GPS         ,22/07/2021,17:11:50,38,0.1926,0.5845,0.1618,0.5306,0.0062,0.012,0.0348,0.0218,,,,,,,,,,,,,
IM,CT,Q8,7,87,0.2158,0.5947,20.873,32.365,8.225,68.6326416,-149.341985,0.5,5, GPS         ,22/07/2021,17:12:04,35,0.2236,0.6044,0.2066,0.5761,0.0046,0.0051,0.0212,0.0086,,,,,,,,,,,,,
IM,CT,Q8,8,88,0.2217,0.6299,20.79,32.633,7.411,68.632495,-149.3417333,0.5,5, GPS         ,22/07/2021,17:12:17,50,0.2337,0.6768,0.2118,0.6229,0.0049,0.0075,0.0221,0.0119,,,,,,,,,,,,,
PL,CT,CH1,1,1,0.1492,0.3591,21.886,29.565,13.945,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,9:26:55,41,0.1693,0.4103,0.1318,0.3291,0.0068,0.0147,0.0455,0.041,,,,,,,,,,,,,
PL,CT,CH1,2,2,0.1736,0.4283,21.502,30.538,12.224,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,9:27:07,37,0.1859,0.4534,0.1633,0.417,0.0061,0.0072,0.035,0.0167,,,,,,,,,,,,,
PL,CT,CH1,3,3,0.163,0.4477,21.72,30.214,11.798,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,9:27:17,31,0.1828,0.998,-0.131,0.4195,0.0539,0.1006,0.3306,0.2248,,,,,,,,,,,,,
PL,CT,CH1,4,4,0.2121,0.5508,20.927,32.197,9.325,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,9:27:28,42,0.226,0.5763,0.2013,0.535,0.0062,0.0113,0.029,0.0206,,,,,,,,,,,,,
PL,CT,CH1,5,5,0.2193,0.6062,20.836,32.566,7.98,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,9:27:42,59,0.2304,0.6118,-0.0054,0.557,0.0298,0.0069,0.1357,0.0114,,,,,,,,,,,,,
PL,CT,CH1,6,6,0.2171,0.6359,20.855,32.424,7.216,68.562195,-149.4871016,906.8,2, GPS         ,23/07/2021,9:27:55,50,0.2316,0.6433,0.2065,0.6289,0.0051,0.0034,0.0236,0.0054,,,,,,,,,,,,,
PL,CT,CH1,7,7,0.2057,0.5833,21.021,31.907,8.397,68.562195,-149.4870916,901.1,2, GPS         ,23/07/2021,9:28:10,46,0.2178,0.5993,0.1953,0.5707,0.0051,0.0064,0.0248,0.011,,,,,,,,,,,,,
PL,CT,CH1,8,8,0.211,0.601,20.944,32.144,8.01,68.5622066,-149.4869983,895.1,1.3, GPS         ,23/07/2021,9:29:51,63,0.2224,0.6154,0.1987,0.5827,0.0054,0.0068,0.0256,0.0112,,,,,,,,,,,,,
PL,CT,CH2,1,9,0.2288,0.5567,20.689,32.969,9.391,68.5622266,-149.4870616,898.8,1, GPS         ,23/07/2021,9:30:05,44,0.2402,0.5765,0.2098,0.4985,0.0066,0.0175,0.0291,0.0314,,,,,,,,,,,,,
PL,CT,CH2,2,10,0.2776,0.7263,20.029,35.423,5.616,68.56222,-149.4870866,898.3,1, GPS         ,23/07/2021,9:30:18,41,0.2905,0.7339,0.2608,0.716,0.0052,0.0042,0.0187,0.0058,,,,,,,,,,,,,
PL,CT,CH2,3,11,0.2432,0.6719,20.489,33.658,6.606,68.5622116,-149.48709,899.1,1, GPS         ,23/07/2021,9:30:31,57,0.2515,0.6889,0.2337,0.6426,0.0041,0.0103,0.017,0.0154,,,,,,,,,,,,,
PL,CT,CH2,4,12,0.2567,0.6962,20.306,34.329,6.149,68.5622166,-149.4870983,900.8,1, GPS         ,23/07/2021,9:30:45,46,0.2676,0.7098,0.2462,0.68,0.0041,0.0073,0.0159,0.0105,,,,,,,,,,,,,
PL,CT,CH2,5,13,0.2563,0.6933,20.311,34.311,6.215,68.562235,-149.4870766,902.3,1, GPS         ,23/07/2021,9:30:58,50,0.2645,0.7002,0.2446,0.6856,0.0046,0.0034,0.018,0.0048,,,,,,,,,,,,,
PL,CT,CH2,6,14,0.2418,0.6504,20.508,33.592,7.117,68.5622233,-149.4870916,902.3,1, GPS         ,23/07/2021,9:31:09,49,0.2528,0.6622,0.2292,0.6406,0.005,0.0046,0.0206,0.0071,,,,,,,,,,,,,
PL,CT,CH2,7,15,0.24,0.6405,20.533,33.506,7.343,68.5622366,-149.4870833,904.6,1.2, GPS         ,23/07/2021,9:31:21,47,0.2536,0.651,0.2264,0.6266,0.006,0.0067,0.0251,0.0104,,,,,,,,,,,,,
