REGION,DATE,SITE,TREATMENT,QUAD,QUAD2,Written NDVI,PLOT,NDVI,NDRE,RE,NIR,R,LATITUDE,LONGITUDE,ELEVATION,HDOP,FIXTYPE,DATE,TIME,N,MAXNDRE,MAXNDVI,MINNDRE,MINNDVI,STDNDRE,STDNDVI,CVNDRE,CVNDVI,
Toolik,JULY 20 2018,ST,EX,C5.7,C5,0.499,39,0.499,0.1845,21.337,30.996,10.357,68.6113983,-149.55649,777.4,0.9, GPS         ,19/07/2018,22:29:28,6,0.2005,0.5085,0.1691,0.4825,0.011,0.0086,0.0597,0.0173,
Toolik,JULY 20 2018,ST,EX,C5.8,C5,0.5609,40,0.5609,0.1809,21.392,30.844,8.674,68.611395,-149.556485,777.2,0.9, GPS         ,19/07/2018,22:32:16,19,0.1992,0.5773,0.1549,0.5376,0.0107,0.0091,0.0591,0.0162,
Toolik,JULY 20 2018,ST,EX,C6.1,C6,0.49,41,0.49,0.1888,21.272,31.173,10.669,68.6113933,-149.5565116,782.2,0.9, GPS         ,19/07/2018,22:32:38,15,0.2044,0.5013,0.1763,0.4792,0.0079,0.0067,0.0419,0.0136,
Toolik,JULY 20 2018,ST,EX,C6.2,C6,0.5101,42,0.5101,0.185,21.328,31.017,10.061,68.6113933,-149.5564916,780.3,0.9, GPS         ,19/07/2018,22:32:53,20,0.2018,0.5204,0.1616,0.4939,0.0092,0.0066,0.0496,0.0129,
Toolik,JULY 20 2018,ST,EX,C6.3,C6,0.581,43,0.581,0.1993,21.115,31.63,8.381,68.6114016,-149.5565083,779.6,0.9, GPS         ,19/07/2018,22:33:06,11,0.2235,0.5938,0.1815,0.5709,0.0099,0.0055,0.0494,0.0095,
Toolik,JULY 20 2018,ST,EX,C6.4,C6,0.5939,44,0.5939,0.2127,20.92,32.225,8.208,68.6113933,-149.556525,779.8,0.9, GPS         ,19/07/2018,22:33:20,14,0.2333,0.6071,0.1977,0.5773,0.009,0.0076,0.0425,0.0127,
Toolik,JULY 20 2018,ST,EX,C6.5,C6,0.5754,45,0.5754,0.2083,20.985,32.041,8.632,68.6113916,-149.5565033,778.3,0.9, GPS         ,19/07/2018,22:33:35,15,0.2309,0.5903,0.1759,0.553,0.0162,0.0091,0.0775,0.0158,
Toolik,JULY 20 2018,ST,EX,C6.6,C6,0.5842,46,0.5842,0.2214,20.794,32.621,8.562,68.6114033,-149.5564633,779.9,0.9, GPS         ,19/07/2018,22:34:02,12,0.2342,0.5982,0.211,0.5757,0.0063,0.006,0.0285,0.0103,
Toolik,JULY 20 2018,ST,EX,C6.7,C6,0.5495,47,0.5495,0.2027,21.066,31.787,9.24,68.6114183,-149.5565083,781.2,0.9, GPS         ,19/07/2018,22:34:19,13,0.2241,0.5601,0.1723,0.527,0.0138,0.0092,0.068,0.0167,
Toolik,JULY 20 2018,ST,EX,C6.8,C6,0.5056,48,0.5056,0.1977,21.139,31.56,10.362,68.6114083,-149.5564816,780.9,0.9, GPS         ,19/07/2018,22:38:12,16,0.2114,0.5163,0.1798,0.4887,0.0099,0.0081,0.0499,0.016,
Toolik,JULY 20 2018,ST,EX,C7.1,C7,0.5277,49,0.5277,0.2154,20.881,32.354,10,68.61138,-149.5565083,778.3,0.8, GPS         ,19/07/2018,22:38:38,16,0.2444,0.5481,0.1951,0.512,0.0121,0.0093,0.0561,0.0177,
Toolik,JULY 20 2018,ST,EX,C7.2,C7,0.4999,50,0.4999,0.195,21.18,31.442,10.482,68.611385,-149.5565,777.2,0.8, GPS         ,19/07/2018,22:38:52,31,0.216,0.5268,0.1686,0.4796,0.0104,0.013,0.0533,0.0261,
Toolik,JULY 20 2018,ST,EX,C7.3,C7,0.5078,51,0.5078,0.1986,21.126,31.599,10.313,68.61138,-149.5564816,777,0.8, GPS         ,19/07/2018,22:39:11,12,0.216,0.5237,0.1831,0.4943,0.0101,0.0082,0.0509,0.0161,
Toolik,JULY 20 2018,ST,EX,C7.4,C7,0.575,52,0.575,0.22,20.815,32.561,8.784,68.6114183,-149.556475,777.1,0.8, GPS         ,19/07/2018,22:39:22,13,0.242,0.5941,0.2026,0.5662,0.0109,0.0069,0.0497,0.012,
Toolik,JULY 20 2018,ST,EX,C7.5,C7,0.8594,53,0.5894,0.2114,20.938,32.168,8.31,68.6114133,-149.5564733,777.3,0.8, GPS         ,19/07/2018,22:39:33,12,0.2256,0.603,0.198,0.5829,0.0086,0.0058,0.0406,0.0099,
Toolik,JULY 20 2018,ST,EX,C7.6,C7,0.5512,54,0.5512,0.2003,21.102,31.686,9.166,68.6114,-149.5564666,777.5,0.8, GPS         ,19/07/2018,22:39:45,18,0.2286,0.5802,0.1753,0.5291,0.0163,0.0118,0.0814,0.0214,
Toolik,JULY 20 2018,ST,EX,C7.7,C7,0.5344,55,0.5344,0.202,21.076,31.755,9.635,68.6113933,-149.5564483,777.2,0.8, GPS         ,19/07/2018,22:40:01,14,0.2392,0.5464,0.1809,0.5177,0.0134,0.0075,0.0663,0.0141,
Toolik,JULY 20 2018,ST,EX,C7.8,C7,0.558,56,0.558,0.2132,20.914,32.259,9.149,68.6113933,-149.5564733,776.6,0.8, GPS         ,19/07/2018,22:41:26,19,0.2521,0.5761,0.1882,0.5445,0.0156,0.0093,0.0731,0.0167,
Toolik,JULY 20 2018,ST,EX,C8.1,C8,0.4722,57,0.4722,0.1856,21.322,31.044,11.126,68.6113883,-149.556505,777.1,0.8, GPS         ,19/07/2018,22:41:50,25,0.2091,0.4918,0.1609,0.4487,0.0136,0.0115,0.0731,0.0244,
Toolik,JULY 20 2018,ST,EX,C8.2,C8,0.5703,58,0.5073,0.19,21.254,31.236,10.209,68.6113766,-149.556485,776.6,0.8, GPS         ,19/07/2018,22:42:18,17,0.2125,0.5193,0.1539,0.4829,0.0142,0.0086,0.0746,0.0169,
Toolik,JULY 20 2018,ST,EX,C8.3,C8,0.4841,59,0.4841,0.1923,21.22,31.327,10.888,68.6113816,-149.556485,776.6,0.8, GPS         ,19/07/2018,22:42:30,14,0.2225,0.5149,0.1745,0.4636,0.011,0.0128,0.0572,0.0265,
Toolik,JULY 20 2018,ST,EX,C8.4,C8,0.6602,60,0.6002,0.2137,20.907,32.279,8.061,68.6113966,-149.5564783,777.1,0.8, GPS         ,19/07/2018,22:42:41,9,0.2388,0.6205,0.1854,0.5915,0.0139,0.008,0.0653,0.0133,
Toolik,JULY 20 2018,ST,EX,C8.5,C8,0.5746,61,0.5746,0.2039,21.051,31.844,8.6,68.6113983,-149.5564883,777.5,0.8, GPS         ,19/07/2018,22:43:18,21,0.2436,0.5976,0.1689,0.5502,0.0176,0.0111,0.0861,0.0193,
Toolik,JULY 20 2018,ST,EX,C8.6,C8,0.5318,62,0.5318,0.1862,21.311,31.067,9.494,68.6114183,-149.5564883,778.6,0.8, GPS         ,19/07/2018,22:43:32,11,0.2132,0.5454,0.1754,0.5192,0.0107,0.0073,0.0575,0.0137,
Toolik,JULY 20 2018,ST,EX,C8.7,C8,0.502,63,0.502,0.1896,21.26,31.212,10.348,68.611415,-149.55651,779.2,0.8, GPS         ,19/07/2018,22:48:46,22,0.2311,0.5309,0.1777,0.489,0.0112,0.0087,0.0589,0.0173,
Toolik,JULY 20 2019,ST,EX,c8.8,C8,na,,,,,,,,,,,,,,,,,,,,,,,
Toolik,JULY 20 2020,ST,EX,F1.1,,0.5279,64,0.5297,0.1931,21.209,31.362,9.64,68.6114116,-149.5565666,781,0.8, GPS         ,19/07/2018,22:49:28,21,0.2198,0.5462,0.1687,0.514,0.012,0.0078,0.062,0.0146,
Toolik,JULY 20 2018,ST,EX,F1.2,,0.5385,65,0.5358,0.2026,21.067,31.779,9.602,68.6114433,-149.5564866,780.2,0.8, GPS         ,19/07/2018,22:49:42,19,0.2245,0.5497,0.1812,0.5185,0.0124,0.0105,0.0612,0.0196,
Toolik,JULY 20 2018,ST,EX,F1.3,,0.5309,66,0.5309,0.2024,21.071,31.77,9.733,68.6114466,-149.556505,778.7,0.8, GPS         ,19/07/2018,22:49:50,17,0.2261,0.543,0.1777,0.5106,0.0137,0.0089,0.0676,0.0167,
Toolik,JULY 20 2018,ST,EX,F1.4,,0.5537,1,0.5537,0.2043,21.043,31.85,9.147,68.61146,-149.55649,778.9,0.8, GPS         ,19/07/2018,22:53:17,26,0.2242,0.5706,0.182,0.5305,0.0106,0.0112,0.0519,0.0202,
Toolik,JULY 20 2018,ST,EX,F1.5,,0.5369,2,0.5369,0.1996,21.11,31.645,9.534,68.6114566,-149.5565083,777.8,0.8, GPS         ,19/07/2018,22:53:41,25,0.2163,0.5484,0.1817,0.523,0.0094,0.0075,0.0471,0.0139,
Toolik,JULY 20 2018,ST,EX,F1.6,,0.5283,3,0.5283,0.1992,21.117,31.629,9.76,68.61145,-149.5565533,777.9,0.8, GPS         ,19/07/2018,22:53:58,26,0.219,0.5446,0.1757,0.5089,0.0119,0.0094,0.0596,0.0179,
Toolik,JULY 20 2018,ST,EX,F1.7,,0.5337,4,0.5337,0.1949,21.181,31.439,9.558,68.611425,-149.5565616,778.2,0.8, GPS         ,19/07/2018,22:54:13,27,0.2121,0.5467,0.1714,0.5201,0.0115,0.0078,0.059,0.0146,
Toolik,JULY 20 2018,ST,EX,F1.8,,0.5563,5,0.5563,0.2089,20.975,32.06,9.138,68.61143,-149.5565316,778.1,0.8, GPS         ,19/07/2018,22:55:25,18,0.2362,0.5734,0.1859,0.5365,0.012,0.0081,0.0576,0.0146,
Toolik,JULY 20 2018,ST,EX,F2.1,,0.575,6,0.575,0.2034,21.069,31.859,8.612,68.6114366,-149.55658,779,0.8, GPS         ,19/07/2018,22:55:58,27,0.2342,0.6535,0.053,0.5506,0.0326,0.0179,0.1601,0.0311,
Toolik,JULY 20 2018,ST,EX,F2.2,,0.5405,7,0.5405,0.2014,21.085,31.729,9.461,68.6114583,-149.5565583,778.7,0.8, GPS         ,19/07/2018,22:56:18,23,0.2338,0.5572,0.1725,0.5218,0.0135,0.0089,0.067,0.0165,
Toolik,JULY 20 2018,ST,EX,F2.3,,0.5777,8,0.5777,0.2076,20.996,32.006,8.565,68.6114566,-149.5565816,778.5,0.8, GPS         ,19/07/2018,22:56:36,16,0.2341,0.5968,0.1766,0.5564,0.0166,0.0115,0.08,0.0199,
Toolik,JULY 20 2018,ST,EX,F2.4,,0.5214,9,0.5214,0.1945,21.189,31.433,9.884,68.6114516,-149.5566116,778.5,0.8, GPS         ,19/07/2018,22:56:51,19,0.2284,0.5443,0.161,0.4958,0.0177,0.0134,0.0911,0.0258,
Toolik,JULY 20 2018,ST,EX,F2.5,,0.4775,10,0.4775,0.1795,21.414,30.797,10.889,68.6114483,-149.5566066,777.6,0.8, GPS         ,19/07/2018,22:57:10,12,0.2163,0.5001,0.1551,0.4603,0.0166,0.0111,0.0923,0.0233,
Toolik,JULY 20 2018,ST,EX,F2.6,,0.542,11,0.542,0.1972,21.149,31.548,9.368,68.6114566,-149.556585,778.5,0.8, GPS         ,19/07/2018,22:57:29,16,0.2238,0.5567,0.1656,0.5219,0.0164,0.0102,0.0831,0.0189,
Toolik,JULY 20 2018,ST,EX,F2.7,,0.5261,12,0.5261,0.1953,21.178,31.47,9.767,68.61145,-149.5565716,776.5,0.8, GPS         ,19/07/2018,22:57:50,13,0.2361,0.5495,0.1701,0.5022,0.0179,0.013,0.0915,0.0247,
Toolik,JULY 20 2018,ST,EX,F2.8,,0.5703,13,0.5703,0.2094,20.969,32.087,8.776,68.6114533,-149.5565633,775.3,0.8, GPS         ,19/07/2018,22:59:01,23,0.2362,0.5876,0.1765,0.5469,0.016,0.0117,0.0764,0.0206,
Toolik,JULY 20 2018,ST,EX,F3.1,,0.4566,14,0.4566,0.1764,21.461,30.662,11.435,68.6114483,-149.5565966,779,0.8, GPS         ,19/07/2018,22:59:24,14,0.1981,0.4685,0.1533,0.4374,0.014,0.0109,0.0794,0.0239,
Toolik,JULY 20 2018,ST,EX,F3.2,,0.3902,15,0.3902,0.1586,21.737,29.935,13.132,68.6114583,-149.5565883,779.5,0.8, GPS         ,19/07/2018,22:59:37,11,0.1691,0.4111,0.1358,0.3719,0.0091,0.0112,0.0573,0.0286,
Toolik,JULY 20 2018,ST,EX,F3.3,,0.4355,16,0.4355,0.1783,21.434,30.741,12.086,68.6114683,-149.55659,779.9,0.8, GPS         ,19/07/2018,22:59:48,17,0.2093,0.4644,0.1508,0.4081,0.016,0.0132,0.0895,0.0302,
Toolik,JULY 20 2018,ST,EX,F3.4,,0.4906,17,0.4706,0.1878,21.288,31.137,11.207,68.61147,-149.556575,779.6,0.8, GPS         ,19/07/2018,22:59:59,19,0.2182,0.4938,0.161,0.4472,0.0127,0.0103,0.0679,0.0219,
Toolik,JULY 20 2018,ST,EX,F3.5,,0.4258,18,0.4258,0.1672,21.605,30.284,12.193,68.6114566,-149.5565716,779.1,0.8, GPS         ,19/07/2018,23:00:09,15,0.1873,0.4446,0.1356,0.3955,0.0147,0.0133,0.0881,0.0313,
Toolik,JULY 20 2018,ST,EX,F3.6,,0.4239,19,0.4239,0.1696,21.566,30.377,12.287,68.611445,-149.5565833,778.5,0.8, GPS         ,19/07/2018,23:00:20,13,0.1851,0.4469,0.1475,0.4023,0.0114,0.0113,0.067,0.0267,
Toolik,JULY 20 2018,ST,EX,F3.7,,0.4568,20,0.4568,0.1828,21.362,30.92,11.529,68.6114483,-149.556585,778.2,0.8, GPS         ,19/07/2018,23:00:30,12,0.1944,0.4698,0.1726,0.4397,0.0074,0.0076,0.0405,0.0167,
Toolik,JULY 20 2018,ST,EX,F3.8,,0.4706,21,0.4706,0.179,21.421,30.769,11.073,68.6114516,-149.556585,778.3,0.8, GPS         ,19/07/2018,23:05:46,17,0.2038,0.4903,0.1519,0.4562,0.013,0.0107,0.0724,0.0227,
Toolik,JULY 20 2018,ST,PR,C1.1,C1,0.5379,22,0.5379,0.2011,21.087,31.708,9.527,68.611525,-149.5558,780.4,0.7, GPS         ,19/07/2018,23:05:52,7,0.2123,0.5478,0.1917,0.527,0.006,0.0077,0.0298,0.0143,
Toolik,JULY 20 2018,ST,PR,C1.2,C1,0.6176,23,0.6176,0.2131,20.915,32.256,7.621,68.611525,-149.55582,780,0.7, GPS         ,19/07/2018,23:05:59,8,0.2355,0.6355,0.1822,0.6043,0.015,0.0098,0.0702,0.0159,
Toolik,JULY 20 2018,ST,PR,C1.3,C1,0.6503,24,0.6503,0.2148,20.89,32.319,6.847,68.611525,-149.555825,779.3,0.7, GPS         ,19/07/2018,23:06:07,10,0.226,0.6578,0.1989,0.6416,0.0089,0.0055,0.0413,0.0084,
Toolik,JULY 20 2018,ST,PR,C1.4,C1,0.6598,25,0.6598,0.2109,20.947,32.151,6.589,68.611525,-149.5558283,778.7,0.7, GPS         ,19/07/2018,23:06:15,12,0.2303,0.6759,0.1842,0.6465,0.0137,0.0075,0.0649,0.0114,
Toolik,JULY 20 2018,ST,PR,C1.5,C1,0.542,26,0.542,0.209,20.974,32.057,9.52,68.6115233,-149.5558266,778,0.7, GPS         ,19/07/2018,23:06:23,12,0.2254,0.5642,0.1885,0.5297,0.009,0.0081,0.0433,0.0149,
Toolik,JULY 20 2018,ST,PR,C1.6,C1,0.6521,27,0.6521,0.2246,20.75,32.776,6.899,68.61152,-149.5558416,778.2,0.7, GPS         ,19/07/2018,23:06:33,14,0.2454,0.6601,0.1973,0.6396,0.0116,0.0048,0.0515,0.0074,
Toolik,JULY 20 2018,ST,PR,C1.7,C1,0.6182,28,0.6182,0.2114,20.939,32.168,7.588,68.611525,-149.5558483,779.1,0.7, GPS         ,19/07/2018,23:06:43,24,0.2358,0.637,0.1917,0.6071,0.0113,0.0072,0.0535,0.0117,
Toolik,JULY 20 2018,ST,PR,C1.8,C1,0.6428,29,0.6428,0.2139,20.902,32.283,7.019,68.6115333,-149.5558433,780,0.7, GPS         ,19/07/2018,23:07:31,17,0.2337,0.654,0.198,0.6344,0.0104,0.0054,0.0488,0.0083,
Toolik,JULY 20 2018,ST,PR,C2.1,C2,0.6343,30,0.6343,0.2241,20.758,32.754,7.328,68.61154,-149.5558433,782.2,0.7, GPS         ,19/07/2018,23:07:45,12,0.2437,0.6399,0.1982,0.618,0.0128,0.0058,0.0573,0.0092,
Toolik,JULY 20 2018,ST,PR,C2.2,C2,0.5711,31,0.5711,0.2004,21.099,31.678,8.646,68.6115416,-149.55584,781.3,0.7, GPS         ,19/07/2018,23:07:59,14,0.2145,0.581,0.1829,0.5534,0.0087,0.0074,0.0434,0.013,
Toolik,JULY 20 2018,ST,PR,C2.3,C2,0.6087,32,0.6087,0.2165,20.866,32.402,7.88,68.6115416,-149.5558316,781,0.7, GPS         ,19/07/2018,23:08:11,12,0.2374,0.6286,0.1926,0.5925,0.0116,0.0094,0.0537,0.0154,
Toolik,JULY 20 2018,ST,PR,C2.4,C2,0.5712,33,0.5712,0.1754,21.54,30.776,8.367,68.6115366,-149.55585,780.4,0.7, GPS         ,19/07/2018,23:08:21,16,0.2157,0.5877,-0.0591,0.4896,0.0622,0.0223,0.3549,0.0391,
Toolik,JULY 20 2018,ST,PR,C2.5,C2,0.5486,34,0.5486,0.2011,21.09,31.722,9.242,68.6115366,-149.555845,780.2,0.7, GPS         ,19/07/2018,23:08:31,16,0.2331,0.5707,0.1677,0.5352,0.0168,0.0093,0.0834,0.0169,
Toolik,JULY 20 2018,ST,PR,C2.6,C2,0.5444,35,0.5444,0.1997,21.11,31.654,9.336,68.611535,-149.555825,779.6,0.7, GPS         ,19/07/2018,23:08:46,20,0.2341,0.5613,0.1795,0.527,0.0136,0.0087,0.068,0.0159,
Toolik,JULY 20 2018,ST,PR,C2.7,C2,0.5552,36,0.5552,0.1984,21.129,31.599,9.033,68.61153,-149.5558333,777.9,0.7, GPS         ,19/07/2018,23:08:56,15,0.2338,0.5806,0.1801,0.5397,0.0137,0.0118,0.069,0.0213,
Toolik,JULY 20 2018,ST,PR,C2.8,C2,0.5972,37,0.5972,0.2072,21.001,31.985,8.065,68.6115266,-149.5558133,777.9,0.7, GPS         ,19/07/2018,23:09:44,24,0.2383,0.6174,0.1851,0.5795,0.0147,0.0099,0.0712,0.0166,
Toolik,JULY 20 2018,ST,PR,C3.1,C3,0.7395,38,0.7395,0.2585,20.281,34.431,5.155,68.611545,-149.5558,780.4,0.7, GPS         ,19/07/2018,23:09:57,20,0.281,0.7475,0.2397,0.7264,0.0096,0.0054,0.0373,0.0073,
Toolik,JULY 20 2018,ST,PR,C3.2,C3,0.6831,39,0.6831,0.2385,20.555,33.43,6.293,68.6115533,-149.55581,780.3,0.7, GPS         ,19/07/2018,23:10:06,13,0.2547,0.693,0.2261,0.6773,0.0076,0.0043,0.0319,0.0062,
Toolik,JULY 20 2018,ST,PR,C3.3,C3,0.6498,40,0.6498,0.2292,20.685,32.985,7.002,68.611555,-149.5558283,780.7,0.7, GPS         ,19/07/2018,23:10:25,17,0.2447,0.659,0.2141,0.6368,0.0075,0.0062,0.0327,0.0095,
Toolik,JULY 20 2018,ST,PR,C3.4,C3,0.5976,41,0.5976,0.2182,20.84,32.478,8.18,68.6115633,-149.5557816,779.9,0.7, GPS         ,19/07/2018,23:10:34,14,0.2427,0.6043,0.2061,0.5835,0.0088,0.0057,0.0405,0.0095,
Toolik,JULY 20 2018,ST,PR,C3.5,C3,0.5237,42,0.5237,0.1904,21.249,31.254,9.767,68.6115583,-149.5557916,779.4,0.7, GPS         ,19/07/2018,23:10:45,15,0.2149,0.5414,0.1654,0.5057,0.0149,0.0106,0.0785,0.0202,
Toolik,JULY 20 2018,ST,PR,C3.6,C3,0.6201,43,0.6201,0.2115,20.937,32.17,7.544,68.6115583,-149.5558083,779.6,0.7, GPS         ,19/07/2018,23:10:54,16,0.2272,0.6316,0.1996,0.6074,0.0089,0.0062,0.0419,0.0101,
Toolik,JULY 20 2018,ST,PR,C3.7,C3,0.6004,44,0.6004,0.2032,21.057,31.801,7.939,68.6115566,-149.5558183,779.1,0.7, GPS         ,19/07/2018,23:11:05,16,0.2131,0.6098,0.1815,0.5878,0.0079,0.0053,0.0388,0.0088,
Toolik,JULY 20 2018,ST,PR,C3.8,C3,0.5868,45,0.5868,0.1917,21.23,31.313,8.15,68.6115583,-149.555845,779.5,0.7, GPS         ,19/07/2018,23:11:59,15,0.2251,0.606,0.1601,0.5588,0.0165,0.0115,0.0858,0.0196,
Toolik,JULY 20 2018,ST,PR,C4.1,C4,0.7389,46,0.7389,0.2696,20.134,35.002,5.255,68.6115683,-149.555845,782.3,0.7, GPS         ,19/07/2018,23:12:13,34,0.2928,0.7666,0.255,0.7175,0.0081,0.0142,0.0299,0.0193,
Toolik,JULY 20 2018,ST,PR,C4.2,C4,0.7499,47,0.7499,0.2555,20.322,34.274,4.898,68.6115666,-149.5558333,781.8,0.7, GPS         ,19/07/2018,23:12:24,17,0.269,0.7579,0.2346,0.74,0.0084,0.0044,0.0329,0.0059,
Toolik,JULY 20 2018,ST,PR,C4.3,C4,0.6484,48,0.6484,0.2222,20.783,32.662,6.966,68.6115666,-149.5558383,781.8,0.9, GPS         ,19/07/2018,23:12:33,17,0.2442,0.6562,0.2046,0.6393,0.0086,0.0046,0.0387,0.0071,
Toolik,JULY 20 2018,ST,PR,C4.4,C4,0.6513,49,0.6513,0.2303,20.669,33.04,6.976,68.6115733,-149.5558216,781.5,0.7, GPS         ,19/07/2018,23:12:45,21,0.2478,0.6588,0.2168,0.6394,0.008,0.0054,0.0346,0.0083,
Toolik,JULY 20 2018,ST,PR,C4.5,C4,0.6593,50,0.6593,0.2252,20.742,32.806,6.732,68.6115766,-149.555815,781.1,0.7, GPS         ,19/07/2018,23:12:55,17,0.2481,0.6751,0.2048,0.6396,0.0127,0.0086,0.0564,0.0131,
Toolik,JULY 20 2018,ST,PR,C4.6,C4,0.6774,51,0.6774,0.2282,20.7,32.946,6.334,68.6115816,-149.5558166,781,0.7, GPS         ,19/07/2018,23:13:07,18,0.2541,0.6898,0.2083,0.6637,0.0128,0.008,0.0561,0.0118,
Toolik,JULY 20 2018,ST,PR,C4.7,C4,0.6017,52,0.6017,0.1995,21.113,31.645,7.867,68.6115783,-149.555815,781,0.7, GPS         ,19/07/2018,23:13:16,20,0.2192,0.615,0.1775,0.5847,0.0133,0.0079,0.0668,0.0131,
Toolik,JULY 20 2018,ST,PR,C4.8,C4,0.629,53,0.629,0.2093,20.97,32.084,7.304,68.611575,-149.5558183,781.5,0.7, GPS         ,19/07/2018,23:14:11,16,0.2363,0.6521,0.1788,0.6114,0.0151,0.0094,0.0721,0.015,
Toolik,JULY 20 2018,ST,PR,C5.1,C5,0.7499,54,0.7499,0.2737,20.081,35.225,5.034,68.61157,-149.5558266,781,0.7, GPS         ,19/07/2018,23:14:23,21,0.3009,0.7594,0.2523,0.7452,0.0115,0.0043,0.0418,0.0058,
Toolik,JULY 20 2018,ST,PR,C5.2,C5,0.736,55,0.736,0.2584,20.283,34.42,5.234,68.61157,-149.5558383,781.7,0.7, GPS         ,19/07/2018,23:14:33,15,0.275,0.7471,0.2491,0.7229,0.0078,0.0069,0.0301,0.0094,
Toolik,JULY 20 2018,ST,PR,C5.3,C5,0.6558,56,0.6558,0.2237,20.764,32.737,6.801,68.61157,-149.55584,782,0.7, GPS         ,19/07/2018,23:14:43,18,0.2617,0.6811,0.1998,0.6352,0.0144,0.0108,0.0643,0.0164,
Toolik,JULY 20 2018,ST,PR,C5.4,C5,0.5308,57,0.5308,0.1796,21.411,30.789,9.435,68.6115683,-149.55584,782.7,0.7, GPS         ,19/07/2018,23:14:54,16,0.2071,0.545,0.1625,0.5193,0.01,0.0072,0.0558,0.0136,
Toolik,JULY 20 2018,ST,PR,C5.5,C5,0.5671,58,0.5671,0.1898,21.256,31.22,8.623,68.611565,-149.555845,782.5,0.7, GPS         ,19/07/2018,23:15:04,21,0.2048,0.5752,0.1742,0.5592,0.0085,0.0043,0.0448,0.0075,
Toolik,JULY 20 2018,ST,PR,C5.6,C5,0.6089,59,0.6089,0.1849,21.379,31.14,7.543,68.6115633,-149.5558433,782.1,0.7, GPS         ,19/07/2018,23:15:15,17,0.2101,0.624,-0.0329,0.5285,0.0549,0.0205,0.2969,0.0337,
Toolik,JULY 20 2018,ST,PR,C5.7,C5,0.5643,60,0.5643,0.1887,21.274,31.174,8.682,68.6115616,-149.555835,780.9,0.7, GPS         ,19/07/2018,23:15:24,16,0.2115,0.584,0.1733,0.5511,0.0111,0.0099,0.0589,0.0175,
Toolik,JULY 20 2018,ST,PR,C5.8,C5,0.5582,61,0.5582,0.1946,21.188,31.436,8.912,68.6115583,-149.5558266,780.3,0.7, GPS         ,19/07/2018,23:16:21,21,0.2256,0.5912,0.1642,0.5134,0.0169,0.02,0.0871,0.0358,
Toolik,JULY 20 2018,ST,PR,C6.1,C6,0.6389,62,0.6389,0.2286,20.693,32.962,7.262,68.611585,-149.5558133,779.6,0.7, GPS         ,19/07/2018,23:16:31,14,0.2463,0.6518,0.2096,0.6265,0.0103,0.0073,0.0452,0.0114,
Toolik,JULY 20 2018,ST,PR,C6.2,C6,0.6178,63,0.6178,0.2277,20.706,32.926,7.776,68.6115883,-149.5558,779.3,0.7, GPS         ,19/07/2018,23:16:42,14,0.2462,0.6314,0.2006,0.5954,0.0135,0.0087,0.0595,0.0141,
Toolik,JULY 20 2018,ST,PR,C6.3,C6,0.5098,64,0.5098,0.1887,21.273,31.17,10.12,68.6115833,-149.55581,779.8,0.7, GPS         ,19/07/2018,23:17:06,16,0.2032,0.5249,0.1727,0.4957,0.009,0.0087,0.0475,0.0171,
Toolik,JULY 20 2018,ST,PR,C6.4,C6,0.6275,65,0.6275,0.1601,23.381,30.937,7.393,68.6115816,-149.5558316,780.2,0.7, GPS         ,19/07/2018,23:17:16,20,0.2195,0.9968,-0.6598,0.5928,0.1885,0.0851,1.1778,0.1355,
Toolik,JULY 20 2018,ST,PR,C6.5,C6,0.6883,66,0.6883,0.2247,20.748,32.776,6.051,68.61158,-149.55581,780.2,0.7, GPS         ,19/07/2018,23:17:27,26,0.2446,0.7048,0.2014,0.6733,0.0087,0.0066,0.0387,0.0097,
Toolik,JULY 20 2018,ST,PR,C6.6,C6,0.6374,67,0.6374,0.2109,20.946,32.146,7.118,68.61158,-149.5558083,780.5,0.7, GPS         ,19/07/2018,23:17:39,22,0.2241,0.6531,0.1912,0.6206,0.01,0.007,0.0476,0.011,
Toolik,JULY 20 2018,ST,PR,C6.7,C6,0.6145,68,0.6145,0.208,20.989,32.019,7.642,68.6115866,-149.5557966,781,0.7, GPS         ,19/07/2018,23:17:49,8,0.2325,0.6329,0.1904,0.6047,0.013,0.009,0.0623,0.0147,
Toolik,JULY 20 2018,ST,PR,C6.8,C6,0.6512,69,0.6512,0.2083,20.984,32.027,6.764,68.6115916,-149.5558,781.3,0.7, GPS         ,19/07/2018,23:18:46,25,0.2257,0.6576,0.1893,0.641,0.0092,0.0053,0.0444,0.0081,
Toolik,JULY 20 2018,ST,PR,C7.1,C7,0.686,70,0.686,0.2264,20.723,32.856,6.119,68.6115733,-149.55577,780,0.7, GPS         ,19/07/2018,23:18:56,20,0.2387,0.6976,0.2117,0.6743,0.0077,0.0065,0.0339,0.0095,
Toolik,JULY 20 2018,ST,PR,C7.2,C7,0.6216,71,0.6216,0.2228,20.775,32.685,7.626,68.6115816,-149.5557966,779.3,0.7, GPS         ,19/07/2018,23:19:05,13,0.2327,0.6316,0.2139,0.6133,0.0065,0.0056,0.029,0.009,
Toolik,JULY 20 2018,ST,PR,C7.3,C7,0.5901,72,0.5901,0.2146,20.893,32.315,8.329,68.6115883,-149.5558066,779.6,0.7, GPS         ,19/07/2018,23:19:15,13,0.2337,0.6086,0.1973,0.5803,0.0112,0.0072,0.0523,0.0122,
