date ,year,region,site,treatment,block,species,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
7/26/2022,2022,toolik,DHT89,LFNP,3,ERI VAG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,GRASS ex.,4,11.5,7.5,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,BET NAN,20,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,DEAD BET,5,0,10.5,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,ARC ALP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,VAC ULI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,LED PAL,0,0,1,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,VAC VIT,0,1.5,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,EMP NIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,DEAD EV.,0,0,2,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,MOSS,34,12.5,<1,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,LICHEN,29,16,23,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,LITTER,9,51,45,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,BARE GR.,0,0,1.5,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,HOLES,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,LFNP,3,% LITTER,0,3,12,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,ERI VAG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,GRASS ex.,<1,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,BET NAN,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,DEAD BET,0,0,1,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,ARC ALP,24,4,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,VAC ULI,2.5,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,LED PAL,5,3,17.5,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,VAC VIT,1,<1,1.5,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,EMP NIG,12,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,DEAD EV.,6,5,5.5,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,MOSS,0,1,2,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,LICHEN,37.5,43.5,53,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,LITTER,1,1,1,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,BARE GR.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,HOLES,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,% LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,Kal pro,17.5,17.5,2,,,,,
7/26/2022,2022,toolik,DHT89,NFCT,3,Dia lap,0,1.5,0,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,ERI VAG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,GRASS ex.,3.5,<1,<1,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,BET NAN,2,26,79,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,DEAD BET,23,25,22,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,ARC ALP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,VAC ULI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,LED PAL,26.5,9,5,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,VAC VIT,0,<1,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,EMP NIG,0,4.5,<1,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,DEAD EV.,4,2,<1,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,MOSS,<1,1,<1,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,LICHEN,17,19.5,4.5,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,LITTER,28,5.5,5,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,BARE GR.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,HOLES,1,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,% LITTER,2,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,Cha ang,3,0,0,,,,,
7/26/2022,2022,toolik,DHT89,NFNP,3,Kal pro,0,0,0.5,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,ERI VAG,<1,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,GRASS ex.,2.5,1.5,<1,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,BET NAN,16,14,4,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,DEAD BET,1.5,6,4,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,ARC ALP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,VAC ULI,4,4.5,5,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,LED PAL,22,14,20,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,VAC VIT,7.5,8,2,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,EMP NIG,<1,3,13.5,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,DEAD EV.,2,1,2.5,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,MOSS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,LICHEN,39,56,40,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,LITTER,1,1.5,1,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,BARE GR.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,HOLES,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,% LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFCT,3,Kal pro,0,0,3.5,,,,,
drop,,,,,,,,,,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,ERI VAG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,EV. LITTER,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,CAR BIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,GRASS ex.,6.5,2,<1,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,BET NAN,0,4.5,24,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,DEAD BET,0,37.5,53,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,SAL PUL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,SAL RET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,ARC ALP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,VAC ULI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,RUB CHA,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,PET FRI,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,POL BIS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,LED PAL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,CAS TET,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,VAC VIT,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,EMP NIG,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,PED LAP,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,AND POL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,DEAD EV.,0,0,2,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,MOSS,1.5,<1,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,LICHEN,3,2,1.5,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,LITTER,59,30,22,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,FR BOIL,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,BARE GR.,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,HOLES,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,TRAILS,0,0,0,,,,,
7/26/2022,2022,toolik,DHT89,SFNP,3,% LITTER,4,0,1,,,,,
