PLOT,Region,Site ,Treatment,Quadrat,NDRE,NDVI,RE,NIR,R,LATITUDE,LONGITUDE,ELEVATION,HDOP,FIXTYPE,DATE,TIME,N,MAXNDRE,MAXNDVI,MINNDRE,MINNDVI,STDNDRE,STDNDVI,CVNDRE,CVNDVI
13,T,ST,CT,CH2,0.1995,0.5348,21.113,31.644,9.588,68.6112783,-149.5549916,782.5,0.9, GPS         ,5/7/2019,2:43:19,24,0.2254,0.5483,0.1745,0.516,0.0129,0.0081,0.0649,0.0151
14,T,ST,CT,CH2,0.2105,0.5816,20.952,32.129,8.498,68.611275,-149.5549783,782.6,0.9, GPS         ,5/7/2019,2:43:27,27,0.2366,0.596,0.192,0.5681,0.012,0.007,0.0568,0.0121
15,T,ST,CT,CH2,0.1974,0.54,21.144,31.546,9.422,68.61127,-149.5549783,782.7,0.9, GPS         ,5/7/2019,2:43:35,25,0.2103,0.5567,0.1645,0.5209,0.0102,0.0074,0.0519,0.0137
16,T,ST,CT,CH2,0.1967,0.5578,21.197,31.634,8.979,68.6112716,-149.5549833,783.1,0.9, GPS         ,5/7/2019,2:44:23,26,0.2244,0.5697,-0.0634,0.5386,0.0528,0.0084,0.2686,0.015
17,T,ST,CT,CH1,0.1998,0.5509,21.107,31.654,9.165,68.6112783,-149.5549633,780.3,0.9, GPS         ,5/7/2019,2:44:30,16,0.2204,0.5625,0.1738,0.5308,0.0101,0.0082,0.0504,0.0148
18,T,ST,CT,CH1,0.1979,0.5596,21.136,31.568,8.913,68.6112766,-149.55496,780,0.9, GPS         ,5/7/2019,2:44:38,23,0.2144,0.5688,0.1811,0.5402,0.0098,0.0069,0.0495,0.0123
19,T,ST,CT,CH1,0.1933,0.5323,21.204,31.372,9.574,68.6112733,-149.554965,779.9,0.9, GPS         ,5/7/2019,2:44:46,23,0.2172,0.551,0.1707,0.5171,0.0101,0.008,0.0523,0.015
20,T,ST,CT,CH1,0.1997,0.5546,21.111,31.649,9.064,68.611275,-149.5549716,780.1,0.9, GPS         ,5/7/2019,2:44:57,25,0.2226,0.5703,0.1693,0.5367,0.012,0.0093,0.0603,0.0168
21,T,ST,CT,CH1,0.2002,0.5796,21.103,31.675,8.427,68.6112783,-149.5549833,780.3,0.9, GPS         ,5/7/2019,2:45:05,21,0.2335,0.5956,0.175,0.5624,0.0136,0.0088,0.0678,0.0153
22,T,ST,CT,CH1,0.1939,0.5304,21.196,31.397,9.632,68.6112816,-149.5549916,781,0.9, GPS         ,5/7/2019,2:45:14,23,0.2168,0.5558,0.175,0.5142,0.0115,0.0102,0.0591,0.0192
23,T,ST,CT,CH1,0.2016,0.5233,21.081,31.731,9.927,68.6112766,-149.555,781.8,0.9, GPS         ,5/7/2019,2:45:22,20,0.2197,0.5413,0.1832,0.5149,0.01,0.0071,0.0495,0.0135
24,T,ST,CT,CH1,0.2003,0.5484,21.101,31.674,9.237,68.6112683,-149.5550083,782.2,0.9, GPS         ,5/7/2019,2:48:28,26,0.2241,0.5666,0.178,0.5324,0.0103,0.0084,0.0516,0.0154
25,T,ST,PR,Q1,0.2179,0.5768,20.845,32.464,8.713,68.611525,-149.5558566,782.7,0.9, GPS         ,5/7/2019,2:50:26,30,0.2422,0.5907,0.1944,0.5458,0.0102,0.0097,0.0468,0.0168
26,T,ST,PR,Q1,0.222,0.604,20.787,32.655,8.061,68.6115183,-149.5558833,782.9,0.9, GPS         ,5/7/2019,2:50:44,83,0.2519,0.6292,0.1851,0.5837,0.0119,0.0081,0.0535,0.0134
27,T,ST,PR,Q1,0.2178,0.6076,20.847,32.464,7.923,68.6115183,-149.555875,782.7,0.9, GPS         ,5/7/2019,2:50:52,27,0.2512,0.6251,0.1783,0.5769,0.0136,0.0102,0.0625,0.0168
28,T,ST,PR,Q1,0.2124,0.5743,20.926,32.222,8.711,68.6115183,-149.555875,783,0.9, GPS         ,5/7/2019,2:51:00,29,0.2461,0.6028,0.1804,0.5515,0.0155,0.0105,0.073,0.0183
29,T,ST,PR,Q1,0.2069,0.5614,21.005,31.971,8.981,68.61152,-149.555875,783.2,0.9, GPS         ,5/7/2019,2:51:11,44,0.2495,0.5969,0.1768,0.526,0.0141,0.0138,0.0679,0.0245
30,T,ST,PR,Q1,0.2075,0.5412,20.996,31.999,9.525,68.611525,-149.55588,783.9,0.9, GPS         ,5/7/2019,2:51:20,28,0.2302,0.5592,0.1816,0.5207,0.0135,0.0108,0.0652,0.02
31,T,ST,PR,Q1,0.2055,0.5057,21.026,31.91,10.472,68.611525,-149.5558816,784.2,0.9, GPS         ,5/7/2019,2:51:31,25,0.2411,0.532,0.1804,0.4872,0.0145,0.0104,0.0706,0.0205
32,T,ST,PR,Q1,0.2268,0.5933,20.719,32.879,8.39,68.611525,-149.55588,784.6,0.9, GPS         ,5/7/2019,2:52:08,24,0.2514,0.617,0.2049,0.573,0.0115,0.0088,0.0506,0.0149
33,T,ST,PR,Q2,0.1911,0.5262,21.237,31.279,9.708,68.611535,-149.55584,784,0.9, GPS         ,5/7/2019,2:52:17,29,0.2185,0.5409,0.1631,0.4957,0.012,0.0089,0.0628,0.0169
34,T,ST,PR,Q2,0.1851,0.4987,21.329,31.021,10.373,68.6115433,-149.555845,784.1,0.9, GPS         ,5/7/2019,2:52:25,25,0.216,0.5125,0.1596,0.4815,0.0121,0.0084,0.0653,0.0169
35,T,ST,PR,Q2,0.2054,0.5385,21.025,31.903,9.569,68.6115466,-149.5558533,784.9,0.9, GPS         ,5/7/2019,2:52:34,27,0.2265,0.5534,0.1681,0.5229,0.0112,0.0069,0.0545,0.0127
36,T,ST,PR,Q2,0.2094,0.5603,20.967,32.082,9.038,68.6115466,-149.555855,785,0.9, GPS         ,5/7/2019,2:52:42,24,0.2342,0.5794,0.1915,0.5457,0.0118,0.0087,0.0566,0.0155
37,T,ST,PR,Q2,0.1972,0.5682,21.149,31.547,8.683,68.6115466,-149.5558583,784.9,0.9, GPS         ,5/7/2019,2:52:49,24,0.2296,0.5861,0.1645,0.5454,0.0162,0.0105,0.0822,0.0185
38,T,ST,PR,Q2,0.1977,0.5669,21.139,31.564,8.723,68.6115433,-149.55586,784.9,0.9, GPS         ,5/7/2019,2:52:57,24,0.2204,0.5819,0.1752,0.5468,0.0116,0.0099,0.0586,0.0175
39,T,ST,PR,Q2,0.208,0.5823,20.989,32.023,8.45,68.61154,-149.5558616,785,0.9, GPS         ,5/7/2019,2:53:13,26,0.2368,0.5977,0.1791,0.5651,0.0144,0.0093,0.0694,0.016
40,T,ST,PR,Q2,0.2172,0.5906,20.856,32.441,8.347,68.611535,-149.5558516,783.2,0.9, GPS         ,5/7/2019,2:53:52,24,0.247,0.6209,0.187,0.5724,0.0155,0.0111,0.0713,0.0188
41,T,ST,PR,Q3,0.2451,0.6333,20.464,33.759,7.579,68.6115466,-149.5558316,782,0.9, GPS         ,5/7/2019,2:54:01,24,0.2666,0.646,0.2144,0.6235,0.0115,0.006,0.0468,0.0095
42,T,ST,PR,Q3,0.2337,0.6163,20.623,33.213,7.881,68.6115433,-149.5558316,781.6,0.9, GPS         ,5/7/2019,2:54:10,30,0.2607,0.6301,0.2012,0.5955,0.0156,0.0086,0.0669,0.0139
43,T,ST,PR,Q3,0.2109,0.5532,20.946,32.15,9.245,68.611545,-149.5558366,781.9,0.9, GPS         ,5/7/2019,2:54:18,28,0.2373,0.5709,0.1839,0.5334,0.013,0.0097,0.0618,0.0175
44,T,ST,PR,Q3,0.2128,0.5567,20.919,32.239,9.177,68.6115416,-149.5558366,781.4,0.9, GPS         ,5/7/2019,2:54:26,23,0.2315,0.5748,0.1837,0.5312,0.0139,0.0094,0.0652,0.0168
45,T,ST,PR,Q3,0.2154,0.578,20.882,32.351,8.65,68.6115433,-149.555845,781.6,0.9, GPS         ,5/7/2019,2:54:34,24,0.2352,0.5961,0.1877,0.556,0.0124,0.0106,0.0575,0.0183
46,T,ST,PR,Q3,0.2306,0.6455,20.666,33.064,7.121,68.6115416,-149.5558483,781.9,0.9, GPS         ,5/7/2019,2:54:42,27,0.2598,0.6618,0.1922,0.6199,0.0145,0.0092,0.0627,0.0142
47,T,ST,PR,Q3,0.216,0.5873,20.872,32.376,8.416,68.6115433,-149.5558483,782.4,0.9, GPS         ,5/7/2019,2:54:51,24,0.2329,0.5982,0.1982,0.5713,0.0095,0.0073,0.044,0.0124
48,T,ST,PR,Q3,0.2017,0.5493,21.08,31.736,9.23,68.6115466,-149.5558516,783.3,0.9, GPS         ,5/7/2019,2:55:29,25,0.2178,0.5712,0.1799,0.5224,0.0107,0.0103,0.0532,0.0187
49,T,ST,PR,Q4,0.2482,0.6804,20.421,33.909,6.449,68.6115533,-149.55585,782.5,0.9, GPS         ,5/7/2019,2:55:37,29,0.2652,0.6913,0.2333,0.6702,0.0079,0.005,0.0318,0.0073
50,T,ST,PR,Q4,0.2343,0.6223,20.612,33.228,7.737,68.6115483,-149.5558266,782.5,0.9, GPS         ,5/7/2019,2:55:45,28,0.2427,0.6377,0.2192,0.6104,0.0055,0.007,0.0233,0.0113
51,T,ST,PR,Q4,0.2218,0.555,20.789,32.642,9.341,68.6115466,-149.5558233,782.4,0.9, GPS         ,5/7/2019,2:55:53,29,0.2376,0.5741,0.2034,0.5245,0.0083,0.0124,0.0374,0.0224
52,T,ST,PR,Q4,0.2155,0.5334,20.879,32.35,9.845,68.6115483,-149.5558233,782.4,0.9, GPS         ,5/7/2019,2:56:01,26,0.2266,0.5436,0.2013,0.5183,0.0064,0.0065,0.0298,0.0122
53,T,ST,PR,Q4,0.2268,0.5664,20.717,32.878,9.099,68.611555,-149.5558266,784,0.9, GPS         ,5/7/2019,2:56:09,25,0.2445,0.585,0.2072,0.549,0.0084,0.0094,0.037,0.0166
54,T,ST,PR,Q4,0.2411,0.6125,20.52,33.565,8.063,68.611555,-149.555825,784,0.9, GPS         ,5/7/2019,2:56:17,25,0.2668,0.6371,0.2122,0.5888,0.0133,0.0102,0.0551,0.0166
55,T,ST,PR,Q4,0.2487,0.6431,20.415,33.939,7.37,68.611555,-149.5558216,784,0.9, GPS         ,5/7/2019,2:56:26,28,0.2735,0.6577,0.2224,0.6234,0.0118,0.0083,0.0473,0.013
56,T,ST,PR,Q4,0.2268,0.6203,20.719,32.88,7.703,68.6115533,-149.555815,783.2,0.9, GPS         ,5/7/2019,2:57:04,27,0.2569,0.6363,0.2001,0.6037,0.0124,0.0089,0.0547,0.0144
57,T,ST,PR,Q5,0.2262,0.571,20.727,32.853,8.968,68.6115716,-149.5558133,780.2,0.9, GPS         ,5/7/2019,2:57:13,30,0.2463,0.588,0.1933,0.5461,0.0123,0.0083,0.0542,0.0146
58,T,ST,PR,Q5,0.2202,0.5625,20.813,32.574,9.118,68.6115716,-149.5558216,780.3,0.9, GPS         ,5/7/2019,2:57:22,27,0.2441,0.5774,0.1966,0.5433,0.0127,0.0094,0.0577,0.0167
59,T,ST,PR,Q5,0.2258,0.5549,20.733,32.831,9.396,68.6115683,-149.5558283,780.4,0.9, GPS         ,5/7/2019,2:57:30,26,0.2465,0.5681,0.1977,0.5387,0.0109,0.0072,0.0484,0.013
60,T,ST,PR,Q5,0.2265,0.5844,20.724,32.878,8.621,68.6115666,-149.5558316,780.7,0.9, GPS         ,5/7/2019,2:57:37,29,0.2682,0.6114,0.1927,0.5663,0.0175,0.0106,0.0771,0.0181
61,T,ST,PR,Q5,0.2269,0.5878,20.718,32.885,8.534,68.611575,-149.555835,782.4,0.9, GPS         ,5/7/2019,2:57:46,28,0.2565,0.6042,0.2068,0.574,0.0135,0.0081,0.0595,0.0138
62,T,ST,PR,Q5,0.2177,0.558,20.849,32.456,9.205,68.6115816,-149.5558516,784.8,0.9, GPS         ,5/7/2019,2:57:53,27,0.2529,0.5818,0.1852,0.5353,0.0126,0.0083,0.0581,0.0149
63,T,ST,PR,Q5,0.217,0.5601,20.857,32.422,9.143,68.6115866,-149.5558566,786.1,0.9, GPS         ,5/7/2019,2:58:01,27,0.2519,0.5836,0.2021,0.5479,0.0091,0.0085,0.042,0.0152
64,T,ST,PR,Q5,0.2174,0.5572,20.854,32.452,9.225,68.611585,-149.5558533,786.3,0.9, GPS         ,5/7/2019,2:58:37,26,0.2457,0.5766,0.1766,0.5251,0.0163,0.0131,0.075,0.0236
65,T,ST,PR,Q6,0.23,0.6216,20.674,33.03,7.704,68.6116033,-149.5558366,784.8,0.9, GPS         ,5/7/2019,2:58:46,28,0.2643,0.6471,0.2068,0.6069,0.0125,0.0095,0.0544,0.0153
66,T,ST,PR,Q6,0.2082,0.5313,20.986,32.032,9.802,68.6116,-149.5558366,785,0.9, GPS         ,5/7/2019,2:58:54,35,0.2316,0.5498,0.1663,0.4944,0.0148,0.0118,0.0712,0.0222
67,T,ST,PR,Q6,0.1996,0.5044,21.112,31.649,10.425,68.6115966,-149.5558283,784.7,0.9, GPS         ,5/7/2019,2:59:02,27,0.223,0.5233,0.1769,0.4813,0.0134,0.0093,0.0672,0.0184
68,T,ST,PR,Q6,0.2056,0.5306,21.023,31.91,9.784,68.6115933,-149.55582,784.3,0.9, GPS         ,5/7/2019,2:59:11,31,0.2251,0.5503,0.1817,0.514,0.0111,0.0095,0.0539,0.018
69,T,ST,PR,Q6,0.2129,0.5962,20.918,32.241,8.153,68.6115866,-149.5558116,783.7,0.9, GPS         ,5/7/2019,2:59:18,27,0.2436,0.6185,0.178,0.568,0.0142,0.0114,0.0668,0.0191
70,T,ST,PR,Q6,0.2126,0.6134,20.921,32.225,7.72,68.611585,-149.5558066,783.3,0.9, GPS         ,5/7/2019,2:59:26,25,0.2307,0.6282,0.1854,0.593,0.0114,0.0111,0.0535,0.018
71,T,ST,PR,Q6,0.2165,0.6376,20.865,32.398,7.168,68.61158,-149.555805,782.3,0.9, GPS         ,5/7/2019,2:59:35,27,0.2446,0.6463,0.1893,0.6306,0.0099,0.0046,0.0456,0.0072
72,T,ST,PR,Q6,0.2118,0.6216,20.933,32.183,7.509,68.6115783,-149.5558066,781.6,0.9, GPS         ,5/7/2019,3:00:09,29,0.2277,0.633,0.1959,0.6104,0.0081,0.0052,0.0382,0.0084
73,T,ST,PR,Q7,0.2533,0.6433,20.352,34.167,7.415,68.6115766,-149.5558116,780.8,0.9, GPS         ,5/7/2019,3:00:19,26,0.2724,0.6544,0.2336,0.6318,0.0101,0.0064,0.0399,0.0099
74,T,ST,PR,Q7,0.2339,0.6012,20.618,33.215,8.272,68.611585,-149.5558233,781.3,0.9, GPS         ,5/7/2019,3:00:27,26,0.2575,0.623,0.2176,0.5655,0.0097,0.0157,0.0414,0.0262
75,T,ST,PR,Q7,0.2056,0.5336,21.024,31.908,9.704,68.6115833,-149.55583,781.2,0.9, GPS         ,5/7/2019,3:00:38,30,0.228,0.5528,0.182,0.5169,0.0112,0.0084,0.0544,0.0158
76,T,ST,PR,Q7,0.2064,0.5284,21.011,31.944,9.856,68.61158,-149.55584,780.8,0.9, GPS         ,5/7/2019,3:00:46,29,0.2234,0.5453,0.1885,0.5116,0.0094,0.0082,0.0455,0.0156
77,T,ST,PR,Q7,0.2055,0.5883,21.054,31.994,8.294,68.6115733,-149.5558383,780.1,0.9, GPS         ,5/7/2019,3:00:54,29,0.2328,0.6003,-0.0282,0.5717,0.0454,0.0063,0.2207,0.0107
78,T,ST,PR,Q7,0.21,0.5832,20.965,32.133,8.456,68.6115733,-149.5558383,780.1,0.9, GPS         ,5/7/2019,3:01:02,28,0.2471,0.6056,0.0927,0.3665,0.0247,0.0424,0.1176,0.0727
79,T,ST,PR,Q7,0.2123,0.5852,20.925,32.207,8.428,68.6115733,-149.5558366,780.1,0.9, GPS         ,5/7/2019,3:01:10,26,0.2274,0.5968,0.1926,0.5716,0.0086,0.0071,0.0407,0.0121
80,T,ST,PR,Q7,0.2278,0.6349,20.704,32.919,7.35,68.6115766,-149.5558233,780.8,0.9, GPS         ,5/7/2019,3:01:41,25,0.243,0.6477,0.2127,0.6179,0.0076,0.0064,0.0335,0.0101
81,T,ST,PR,Q8,0.2206,0.6005,20.805,32.586,8.134,68.6115933,-149.5558366,782,0.9, GPS         ,5/7/2019,3:01:50,26,0.2374,0.6238,0.2074,0.5876,0.0067,0.0085,0.0306,0.0141
82,T,ST,PR,Q8,0.2209,0.6333,20.803,32.604,7.319,68.6115916,-149.5558233,781.8,0.9, GPS         ,5/7/2019,3:01:58,29,0.2507,0.6459,0.198,0.6214,0.0119,0.0065,0.054,0.0102
83,T,ST,PR,Q8,0.2206,0.6128,20.806,32.586,7.823,68.611595,-149.5558233,782.1,0.9, GPS         ,5/7/2019,3:02:06,29,0.2383,0.6247,0.2006,0.5935,0.0087,0.0074,0.0395,0.0121
84,T,ST,PR,Q8,0.2194,0.5881,20.824,32.533,8.436,68.6116,-149.5558216,782.2,0.9, GPS         ,5/7/2019,3:02:13,26,0.2421,0.6118,0.1939,0.5709,0.0115,0.0084,0.0525,0.0142
85,T,ST,PR,Q8,0.2174,0.5732,20.852,32.44,8.801,68.6116016,-149.555825,781.9,0.9, GPS         ,5/7/2019,3:02:21,25,0.2369,0.5832,0.1989,0.5633,0.0101,0.0058,0.0464,0.0102
86,T,ST,PR,Q8,0.2087,0.594,20.978,32.044,8.161,68.6116,-149.5558316,782.1,0.9, GPS         ,5/7/2019,3:02:30,24,0.2239,0.6048,0.1959,0.5828,0.0089,0.0052,0.0426,0.0087
87,T,ST,PR,Q8,0.1949,0.5868,21.199,31.497,8.188,68.6116,-149.5558266,782,0.9, GPS         ,5/7/2019,3:02:39,29,0.226,0.6131,0.0151,0.4993,0.0367,0.0197,0.1882,0.0335
88,T,ST,PR,Q8,0.1964,0.5089,21.158,31.508,10.255,68.6115966,-149.5558216,781.6,0.9, GPS         ,5/7/2019,3:04:42,30,0.2173,0.5299,0.1709,0.4907,0.0122,0.009,0.062,0.0176
89,T,ST,PR,CH3,0.2041,0.5781,21.044,31.838,8.512,68.6114966,-149.5555016,783.9,0.9, GPS         ,5/7/2019,3:04:51,28,0.2166,0.588,0.1902,0.5642,0.0067,0.0055,0.033,0.0095
90,T,ST,PR,CH3,0.1928,0.5535,21.212,31.347,9.008,68.6114966,-149.5554916,784.6,0.9, GPS         ,5/7/2019,3:05:01,28,0.2092,0.5644,0.1685,0.5378,0.0089,0.006,0.0462,0.0108
91,T,ST,PR,CH3,0.205,0.6134,21.031,31.883,7.638,68.6114916,-149.555475,785.2,0.9, GPS         ,5/7/2019,3:05:08,25,0.2253,0.6235,0.1887,0.5964,0.0093,0.0066,0.0454,0.0107
92,T,ST,PR,CH3,0.2055,0.5699,21.024,31.904,8.74,68.6114866,-149.5554666,786.3,0.9, GPS         ,5/7/2019,3:05:18,25,0.2284,0.5851,0.1803,0.554,0.0096,0.0074,0.0468,0.013
93,T,ST,PR,CH3,0.1993,0.5758,21.18,31.797,8.525,68.6114866,-149.55543,786.3,0.9, GPS         ,5/7/2019,3:05:26,24,0.2402,0.6007,-0.0982,0.4665,0.0631,0.0246,0.3163,0.0427
94,T,ST,PR,CH3,0.2022,0.5816,21.091,31.817,8.403,68.6114783,-149.555425,785.2,0.9, GPS         ,5/7/2019,3:05:35,23,0.2287,0.5999,0.0355,0.5219,0.0366,0.0149,0.1812,0.0255
95,T,ST,PR,CH3,0.2098,0.5899,20.961,32.097,8.277,68.61148,-149.5554216,784.4,0.9, GPS         ,5/7/2019,3:05:44,28,0.2273,0.6048,0.1955,0.5745,0.0089,0.0074,0.0425,0.0126
96,T,ST,PR,CH3,0.1974,0.5816,21.144,31.543,8.343,68.6114866,-149.555445,783.6,0.9, GPS         ,5/7/2019,3:06:46,30,0.2127,0.5947,0.1848,0.5657,0.0078,0.0073,0.0398,0.0126
97,T,ST,PR,CH2,0.2034,0.5811,21.055,31.808,8.427,68.61153,-149.5553783,786.5,0.9, GPS         ,5/7/2019,3:06:53,24,0.225,0.5979,0.1847,0.5705,0.0089,0.0058,0.0436,0.01
98,T,ST,PR,CH2,0.2031,0.5857,21.06,31.797,8.305,68.6115266,-149.5554016,786.2,0.9, GPS         ,5/7/2019,3:07:04,27,0.2247,0.5955,0.1861,0.5723,0.0104,0.0063,0.0513,0.0108
99,T,ST,PR,CH2,0.2135,0.6493,20.908,32.264,6.859,68.6115133,-149.5554316,785,0.9, GPS         ,5/7/2019,3:07:12,24,0.2361,0.6614,0.1894,0.6288,0.0107,0.0067,0.0503,0.0103
100,T,ST,PR,CH2,0.215,0.6238,20.887,32.333,7.49,68.61151,-149.5554333,784.6,0.9, GPS         ,5/7/2019,3:07:20,24,0.2365,0.636,0.1871,0.6031,0.0112,0.0065,0.0523,0.0104
101,T,ST,PR,CH2,0.1932,0.5569,21.207,31.365,8.926,68.6115133,-149.55543,784.9,0.9, GPS         ,5/7/2019,3:07:28,21,0.2126,0.5721,0.1746,0.5434,0.0106,0.008,0.055,0.0143
102,T,ST,PR,CH2,0.2147,0.5933,20.891,32.317,8.247,68.611515,-149.5554283,785.5,0.9, GPS         ,5/7/2019,3:07:36,29,0.2411,0.6096,0.195,0.5758,0.0101,0.0071,0.047,0.0119
103,T,ST,PR,CH2,0.2254,0.6633,20.738,32.809,6.641,68.611515,-149.5554133,785.5,0.9, GPS         ,5/7/2019,3:07:47,28,0.242,0.6726,0.2051,0.6535,0.0076,0.0049,0.0338,0.0073
104,T,ST,PR,CH2,0.2073,0.5945,20.997,31.985,8.132,68.6115066,-149.5554266,785.6,0.9, GPS         ,5/7/2019,3:08:47,25,0.2273,0.6062,0.1879,0.5821,0.0093,0.0061,0.045,0.0103
105,T,ST,PR,CH1,0.2115,0.5742,20.936,32.172,8.702,68.61154,-149.5553916,784.5,0.9, GPS         ,5/7/2019,3:08:55,25,0.2267,0.5853,0.1936,0.5616,0.0077,0.0061,0.0362,0.0107
106,T,ST,PR,CH1,0.1823,0.5047,21.388,30.952,10.208,68.6115366,-149.5554083,783.9,0.9, GPS         ,5/7/2019,3:09:04,31,0.2058,0.5909,-0.0061,0.487,0.0354,0.0172,0.1944,0.0341
107,T,ST,PR,CH1,0.1929,0.5248,21.21,31.354,9.77,68.6115333,-149.555415,783.6,0.9, GPS         ,5/7/2019,3:09:12,25,0.2086,0.5404,0.1632,0.5001,0.0107,0.0095,0.0553,0.018
108,T,ST,PR,CH1,0.1924,0.5081,21.217,31.333,10.219,68.6115266,-149.5554166,782.9,0.9, GPS         ,5/7/2019,3:09:19,26,0.2103,0.5228,0.1735,0.4957,0.01,0.0069,0.0519,0.0136
109,T,ST,PR,CH1,0.2139,0.5731,20.902,32.284,8.759,68.611525,-149.5554083,782.4,0.9, GPS         ,5/7/2019,3:09:28,29,0.2401,0.5853,0.1936,0.5591,0.0113,0.0075,0.053,0.013
110,T,ST,PR,CH1,0.1969,0.5127,21.151,31.528,10.154,68.61153,-149.5554016,782,0.9, GPS         ,5/7/2019,3:09:38,27,0.222,0.535,0.1729,0.4924,0.0116,0.0098,0.0588,0.0192
111,T,ST,PR,CH1,0.202,0.5323,21.075,31.748,9.69,68.6115333,-149.5554033,781.3,0.9, GPS         ,5/7/2019,3:09:47,27,0.219,0.5473,0.1923,0.5223,0.0076,0.0057,0.0375,0.0108
112,T,ST,PR,CH1,0.2001,0.5489,21.11,31.692,9.224,68.6115333,-149.5553883,780.5,0.9, GPS         ,5/7/2019,3:12:37,33,0.2254,0.5737,0.0681,0.4804,0.0248,0.0151,0.124,0.0276
113,T,ST,EX,CH1,0.1956,0.5146,21.171,31.469,10.086,68.6114416,-149.5564983,778.6,1.6, GPS         ,5/7/2019,3:14:46,32,0.2163,0.5363,0.1711,0.4894,0.0107,0.0121,0.0546,0.0236
114,T,ST,EX,CH1,0.1902,0.4966,21.252,31.239,10.506,68.6114416,-149.5565066,779.1,1.6, GPS         ,5/7/2019,3:14:56,26,0.2149,0.5166,0.1679,0.4779,0.0125,0.0094,0.0655,0.0189
115,T,ST,EX,CH1,0.2032,0.5194,21.06,31.812,10.063,68.61144,-149.5565033,779,1.6, GPS         ,5/7/2019,3:15:09,34,0.2352,0.5598,0.1464,0.4912,0.017,0.0114,0.0837,0.022
116,T,ST,EX,CH1,0.2158,0.5659,20.877,32.386,8.974,68.611455,-149.5565183,779.9,1.6, GPS         ,5/7/2019,3:15:17,33,0.2964,0.7114,0.1756,0.5391,0.0186,0.0269,0.0861,0.0475
117,T,ST,EX,CH1,0.2074,0.5196,20.997,31.991,10.111,68.61146,-149.5565083,779.4,1.6, GPS         ,5/7/2019,3:15:27,40,0.2282,0.5362,0.182,0.4966,0.0118,0.0085,0.0569,0.0163
118,T,ST,EX,CH1,0.223,0.5356,20.772,32.703,9.89,68.611455,-149.5564966,779.9,1.7, GPS         ,5/7/2019,3:15:38,38,0.26,0.5639,0.2034,0.5044,0.0111,0.0116,0.05,0.0217
119,T,ST,EX,CH1,0.2317,0.5762,20.65,33.112,8.9,68.611455,-149.556495,779.7,1.7, GPS         ,5/7/2019,3:15:48,37,0.2555,0.5935,0.2039,0.5518,0.012,0.0105,0.0518,0.0182
120,T,ST,EX,CH1,0.2282,0.5816,20.699,32.94,8.712,68.6114583,-149.5565216,780,1.7, GPS         ,5/7/2019,3:16:18,33,0.246,0.5937,0.2073,0.5654,0.0092,0.0079,0.0405,0.0135
121,T,ST,EX,CH2,0.2292,0.5792,20.685,32.995,8.789,68.6114616,-149.5565816,780.9,1.7, GPS         ,5/7/2019,3:16:25,30,0.2628,0.5987,0.2005,0.5555,0.0123,0.0098,0.0536,0.017
122,T,ST,EX,CH2,0.2324,0.5933,20.64,33.143,8.458,68.6114633,-149.5565866,781.2,1.7, GPS         ,5/7/2019,3:16:33,29,0.2611,0.6156,0.2099,0.5774,0.0109,0.0099,0.0467,0.0168
123,T,ST,EX,CH2,0.2204,0.5846,20.811,32.59,8.54,68.6114666,-149.55658,781.2,1.7, GPS         ,5/7/2019,3:16:41,37,0.2563,0.6027,0.19,0.5655,0.0163,0.0091,0.0741,0.0155
124,T,ST,EX,CH2,0.2115,0.5758,20.938,32.18,8.66,68.6114733,-149.5565833,781.3,1.7, GPS         ,5/7/2019,3:16:47,28,0.2506,0.5941,0.1834,0.5576,0.0144,0.0095,0.0679,0.0165
125,T,ST,EX,CH2,0.2201,0.5843,20.813,32.571,8.546,68.611475,-149.5565883,781.6,1.7, GPS         ,5/7/2019,3:17:01,58,0.2562,0.6386,0.1956,0.5428,0.0126,0.0158,0.0574,0.027
126,T,ST,EX,CH2,0.2287,0.5953,20.694,32.98,8.362,68.6114733,-149.5565783,780.7,1.7, GPS         ,5/7/2019,3:17:11,26,0.2602,0.6176,0.1814,0.5718,0.0179,0.0126,0.0781,0.0211
127,T,ST,EX,CH2,0.221,0.547,20.802,32.617,9.547,68.6114683,-149.55658,781.2,1.7, GPS         ,5/7/2019,3:17:21,30,0.254,0.567,0.1929,0.5191,0.0163,0.0115,0.0736,0.0211
128,T,ST,EX,CH2,0.2124,0.5762,20.961,32.324,8.684,68.6114666,-149.5565883,780.1,1.7, GPS         ,5/7/2019,3:17:54,34,0.242,0.5942,-0.0643,0.5487,0.0501,0.0102,0.2361,0.0177
129,T,ST,EX,CH3,0.1841,0.4554,21.343,30.978,11.592,68.6114383,-149.55654,779.2,1.7, GPS         ,5/7/2019,3:18:01,36,0.202,0.4718,0.1613,0.4337,0.011,0.0091,0.0597,0.0201
130,T,ST,EX,CH3,0.1827,0.4811,21.364,30.923,10.834,68.6114366,-149.5565516,778.3,1.7, GPS         ,5/7/2019,3:18:08,32,0.2049,0.5048,0.1553,0.4417,0.0123,0.0129,0.0672,0.0268
131,T,ST,EX,CH3,0.1844,0.4771,21.338,30.989,10.97,68.61144,-149.5565616,778.6,1.7, GPS         ,5/7/2019,3:18:16,32,0.2038,0.4934,0.1664,0.4514,0.0098,0.0095,0.0529,0.0199
