Treatment Start Year,Treatment End Year,Year,Site,Treatment,Block,Plot,Species Code,Relative Cover,Plant name or category,Accepted Latin Name or category
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,7,Ped lap,0.9,#REF!,Pedicularis lapponica
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,7,Pol bis,0.9,#REF!,Persicaria bistorta
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,7,Rub cha,1.9,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,7,Sal pul,0.9,#REF!,Salix pulchra
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,7,Vac uli,5.6,#REF!,Vaccinium uliginosum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,7,Vac vit,9.3,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,8,moss,3.9,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,8,lichen,1.3,#REF!,Mixed Lichens
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,8,litter,18.3,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,8,bare,2.6,#REF!,Bare soil
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,8,And pol,0.7,#REF!,Andromeda polifolia
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,8,Bet nan,9.2,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,8,Car big,1.3,#REF!,Carex Bigelowii
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,8,Cas tet,0.7,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,8,Emp nig,1.3,#REF!,Empetrum nigrum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,8,Eri vag,32.7,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,8,Led pal,1.3,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,8,Rub cha,2.6,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,8,Sal pul,0.7,#REF!,Salix pulchra
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,1,8,Vac vit,23.5,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,moss,11.4,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,litter,1.9,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,And pol,0.9,#REF!,Andromeda polifolia
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,Bet nan,12.3,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,Car big,1.9,#REF!,Carex Bigelowii
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,Cas tet,2.8,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,Emp nig,1.9,#REF!,Empetrum nigrum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,Eri vag,4.7,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,Led pal,30.3,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,Ped lap,0.5,#REF!,Pedicularis lapponica
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,Rub cha,5.7,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,Sal pul,0.9,#REF!,Salix pulchra
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,Vac vit,19,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,St. D. Bet.,1.9,#REF!,Standing Dead Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,1,vole litter,3.8,#REF!,vole litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,2,moss,15.8,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,2,lichen,3.6,#REF!,Mixed Lichens
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,2,litter,6.1,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,2,Bet nan,27.9,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,2,Car big,0.6,#REF!,Carex Bigelowii
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,2,Cas tet,1.2,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,2,Emp nig,1.2,#REF!,Empetrum nigrum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,2,Eri vag,8.5,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,2,Led pal,6.1,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,2,Rub cha,9.7,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,2,Sal pul,6.1,#REF!,Salix pulchra
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,2,Vac vit,9.7,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,2,vole litter,3.6,#REF!,vole litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,3,moss,9.6,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,3,lichen,5.3,#REF!,Mixed Lichens
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,3,litter,6.4,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,3,And pol,2.1,#REF!,Andromeda polifolia
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,3,Bet nan,38.3,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,3,Car big,1.1,#REF!,Carex Bigelowii
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,3,Cas tet,0.5,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,3,Eri vag,12.8,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,3,Led pal,5.3,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,3,Ped lap,0.5,#REF!,Pedicularis lapponica
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,3,Rub cha,5.3,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,3,Sal pul,4.3,#REF!,Salix pulchra
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,3,Vac vit,8.5,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,4,moss,2.9,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,4,lichen,2.9,#REF!,Mixed Lichens
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,4,litter,2.9,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,4,Bet nan,14.4,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,4,Car big,0.7,#REF!,Carex Bigelowii
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,4,Cas tet,1.4,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,4,Emp nig,2.9,#REF!,Empetrum nigrum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,4,Eri vag,12.9,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,4,Led pal,8.6,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,4,Rub cha,7.2,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,4,Sal pul,11.5,#REF!,Salix pulchra
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,4,Vac vit,17.3,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,4,vole litter,14.4,#REF!,vole litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,5,moss,15.7,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,5,lichen,2.6,#REF!,Mixed Lichens
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,5,litter,9.2,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,5,Bet nan,7.8,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,5,Cas tet,3.9,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,5,Emp nig,0.7,#REF!,Empetrum nigrum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,5,Eri vag,13.1,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,5,Led pal,5.2,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,5,Rub cha,7.8,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,5,Sal pul,5.2,#REF!,Salix pulchra
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,5,Vac vit,28.8,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,moss,13.8,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,lichen,1.4,#REF!,Mixed Lichens
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,litter,6.9,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,bare,1.4,#REF!,Bare soil
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,And pol,0.7,#REF!,Andromeda polifolia
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,Bet nan,9.7,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,Cas tet,4.1,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,Emp nig,1.4,#REF!,Empetrum nigrum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,Eri vag,12.4,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,Led pal,9.7,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,Pol bis,1.4,#REF!,Persicaria bistorta
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,Rub cha,16.6,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,Sal pul,2.8,#REF!,Salix pulchra
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,Vac vit,13.8,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,6,vole litter,4.1,#REF!,vole litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,7,moss,10.8,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,7,litter,7.7,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,7,And pol,0.8,#REF!,Andromeda polifolia
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,7,Car big,4.6,#REF!,Carex Bigelowii
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,7,Cas tet,1.5,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,7,Emp nig,3.1,#REF!,Empetrum nigrum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,7,Eri vag,0.8,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,7,Led pal,18.5,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,7,Pol bis,1.5,#REF!,Persicaria bistorta
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,7,Rub cha,36.9,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,7,Sal pul,3.1,#REF!,Salix pulchra
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,7,Vac vit,10.8,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,8,moss,15,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,8,litter,16.7,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,8,Bet nan,18.3,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,8,Car big,11.7,#REF!,Carex Bigelowii
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,8,Cas tet,0.8,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,8,Emp nig,3.3,#REF!,Empetrum nigrum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,8,Eri vag,6.7,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,8,Led pal,15,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,8,Pol bis,0.8,#REF!,Persicaria bistorta
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,8,Sal pul,3.3,#REF!,Salix pulchra
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,8,Vac uli,3.3,#REF!,Vaccinium uliginosum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,2,8,Vac vit,5,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,1,litter,11.8,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,1,And pol,0.4,#REF!,Andromeda polifolia
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,1,Bet nan,42.2,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,1,Cas tet,0.4,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,1,Eri vag,3.4,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,1,Led pal,16.9,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,1,Rub cha,23.6,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,1,Vac vit,0.4,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,2,moss,7.6,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,2,litter,17.1,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,2,Bet nan,33.2,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,2,Cal lap,0.5,#REF!,Calamagrostis lapponica
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,2,Cas tet,1.9,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,2,Eri vag,7.6,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,2,Led pal,11.4,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,2,Rub cha,15.2,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,2,Vac uli,1.9,#REF!,Vaccinium uliginosum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,2,Vac vit,3.8,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,3,moss,2.1,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,3,lichen,1,#REF!,Mixed Lichens
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,3,litter,8.3,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,3,And pol,0.5,#REF!,Andromeda polifolia
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,3,Bet nan,28,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,3,Cal lap,0.5,#REF!,Calamagrostis lapponica
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,3,Car big,0.5,#REF!,Carex Bigelowii
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,3,Cas tet,4.1,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,3,Eri vag,6.2,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,3,Led pal,7.3,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,3,Rub cha,26.9,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,3,Vac vit,14.5,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,4,moss,3.4,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,4,litter,12.6,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,4,Bet nan,18.5,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,4,Cas tet,1.7,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,4,Eri vag,4.2,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,4,Led pal,10.1,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,4,Ped lap,0.4,#REF!,Pedicularis lapponica
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,4,Rub cha,37.8,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,4,Vac uli,0.4,#REF!,Vaccinium uliginosum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,4,Vac vit,2.5,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,5,moss,11.3,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,5,litter,9.4,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,5,Bet nan,2.8,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,5,Car big,7.5,#REF!,Carex Bigelowii
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,5,Eri vag,1.9,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,5,Led pal,13.1,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,5,Ped lap,0.5,#REF!,Pedicularis lapponica
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,5,Pol bis,0.9,#REF!,Persicaria bistorta
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,5,Rub cha,48.8,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,5,Sal pul,0.5,#REF!,Salix pulchra
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,5,Vac vit,0.5,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,6,litter,1.7,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,6,Bet nan,22.2,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,6,Car big,0.4,#REF!,Carex Bigelowii
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,6,Eri vag,0.4,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,6,Led pal,10.3,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,6,Pol bis,0.9,#REF!,Persicaria bistorta
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,6,Rub cha,61.5,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,6,Vac vit,0.9,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,7,moss,11.7,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,7,litter,11.7,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,7,Bet nan,26.2,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,7,Cas tet,1,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,7,Eri vag,9.7,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,7,Led pal,5.8,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,7,Rub cha,31.1,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,7,Vac vit,2.9,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,8,litter,9.3,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,8,And pol,0.8,#REF!,Andromeda polifolia
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,8,Bet nan,23.3,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,8,Car big,1.6,#REF!,Carex Bigelowii
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,8,Eri vag,9.3,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,8,Led pal,10.9,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,8,Rub cha,17.1,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,8,Sal pul,4.7,#REF!,Salix pulchra
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,8,Vac uli,3.1,#REF!,Vaccinium uliginosum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,3,8,Vac vit,20.2,#REF!,Vaccinium vitis-idaea
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,4,1,moss,4.1,#REF!,Mixed moss
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,4,1,litter,6.1,#REF!,Mixed dead litter
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,4,1,Bet nan,16.3,#REF!,Betula nana
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,4,1,Car big,3.1,#REF!,Carex Bigelowii
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,4,1,Cas tet,3.1,#REF!,Cassiope tetragona
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,4,1,Eri vag,3.1,#REF!,Eriophorum vaginatum
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,4,1,Led pal,17.3,#REF!,Ledum palustre
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,4,1,Pol bis,1,#REF!,Persicaria bistorta
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,4,1,Rub cha,34.7,#REF!,Rubus chamaemorus
1996,,2013,LTER Moist Acidic Tussock 1989: 1996 Exclosures,Control,4,1,Vac vit,10.2,#REF!,Vaccinium vitis-idaea
