"","year","site","treatment","treatment_code","block","quad_num","species","relcov","latin_name_or_catagory"
"5430",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",1,6,"Vac uli",0,"Vaccinium uliginosum"
"5431",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",1,7,"Vac uli",0,"Vaccinium uliginosum"
"5432",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",1,8,"Vac uli",0,"Vaccinium uliginosum"
"5433",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",1,1,"Vac vit",1,"Vaccinium vitis-idaea"
"5434",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",1,2,"Vac vit",0.12970168612192,"Vaccinium vitis-idaea"
"5435",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",1,3,"Vac vit",3.15126050420168,"Vaccinium vitis-idaea"
"5436",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",1,4,"Vac vit",2.13675213675214,"Vaccinium vitis-idaea"
"5437",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",1,5,"Vac vit",1.06157112526539,"Vaccinium vitis-idaea"
"5438",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",1,6,"Vac vit",1.14810562571757,"Vaccinium vitis-idaea"
"5439",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",1,7,"Vac vit",3.21543408360129,"Vaccinium vitis-idaea"
"5440",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",1,8,"Vac vit",4.29184549356223,"Vaccinium vitis-idaea"
"5441",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"And pol",0,"Andromeda polifolia"
"5442",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"And pol",0,"Andromeda polifolia"
"5443",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"And pol",0,"Andromeda polifolia"
"5444",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"And pol",1.12359550561798,"Andromeda polifolia"
"5445",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"And pol",0,"Andromeda polifolia"
"5446",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"And pol",0,"Andromeda polifolia"
"5447",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"And pol",0,"Andromeda polifolia"
"5448",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"And pol",0,"Andromeda polifolia"
"5449",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"Arc alp",0,"Arctous alpina"
"5450",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"Arc alp",0,"Arctous alpina"
"5451",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"Arc alp",0,"Arctous alpina"
"5452",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"Arc alp",0,"Arctous alpina"
"5453",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"Arc alp",0,"Arctous alpina"
"5454",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"Arc alp",0,"Arctous alpina"
"5455",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"Arc alp",0,"Arctous alpina"
"5456",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"Arc alp",0,"Arctous alpina"
"5457",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"bare",4.3956043956044,"Bare soil"
"5458",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"bare",2.16684723726977,"Bare soil"
"5459",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"bare",0,"Bare soil"
"5460",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"bare",3.37078651685393,"Bare soil"
"5461",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"bare",3.64077669902913,"Bare soil"
"5462",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"bare",5.88235294117647,"Bare soil"
"5463",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"bare",0.925925925925926,"Bare soil"
"5464",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"bare",1.39664804469274,"Bare soil"
"5465",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"Bet nan",13.1868131868132,"Betula nana"
"5466",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"Bet nan",11.9176598049837,"Betula nana"
"5467",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"Bet nan",19.1815856777494,"Betula nana"
"5468",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"Bet nan",15.7303370786517,"Betula nana"
"5469",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"Bet nan",18.2038834951456,"Betula nana"
"5470",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"Bet nan",4.70588235294118,"Betula nana"
"5471",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"Bet nan",15.7407407407407,"Betula nana"
"5472",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"Bet nan",25.1396648044693,"Betula nana"
"5473",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"Car big",0,"Carex Bigelowii"
"5474",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"Car big",0.108342361863489,"Carex Bigelowii"
"5475",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"Car big",0,"Carex Bigelowii"
"5476",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"Car big",0,"Carex Bigelowii"
"5477",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"Car big",1.21359223300971,"Carex Bigelowii"
"5478",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"Car big",0,"Carex Bigelowii"
"5479",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"Car big",0,"Carex Bigelowii"
"5480",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"Car big",0.139664804469274,"Carex Bigelowii"
"5481",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"Cas tet",2.1978021978022,"Cassiope tetragona"
"5482",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"Cas tet",0.108342361863489,"Cassiope tetragona"
"5483",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"Cas tet",0,"Cassiope tetragona"
"5484",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"Cas tet",0,"Cassiope tetragona"
"5485",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"Cas tet",1.21359223300971,"Cassiope tetragona"
"5486",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"Cas tet",1.17647058823529,"Cassiope tetragona"
"5487",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"Cas tet",0.925925925925926,"Cassiope tetragona"
"5488",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"Cas tet",0.139664804469274,"Cassiope tetragona"
"5489",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"Emp nig",1.0989010989011,"Empetrum nigrum"
"5490",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"Emp nig",1.08342361863489,"Empetrum nigrum"
"5491",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"Emp nig",1.27877237851662,"Empetrum nigrum"
"5492",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"Emp nig",1.12359550561798,"Empetrum nigrum"
"5493",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"Emp nig",6.06796116504854,"Empetrum nigrum"
"5494",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"Emp nig",1.17647058823529,"Empetrum nigrum"
"5495",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"Emp nig",0.925925925925926,"Empetrum nigrum"
"5496",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"Emp nig",0.139664804469274,"Empetrum nigrum"
"5497",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"Eri vag",0,"Eriophorum vaginatum"
"5498",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"Eri vag",1.08342361863489,"Eriophorum vaginatum"
"5499",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"Eri vag",2.55754475703325,"Eriophorum vaginatum"
"5500",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"Eri vag",3.37078651685393,"Eriophorum vaginatum"
"5501",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"Eri vag",0.121359223300971,"Eriophorum vaginatum"
"5502",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"Eri vag",1.17647058823529,"Eriophorum vaginatum"
"5503",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"Eri vag",0.925925925925926,"Eriophorum vaginatum"
"5504",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"Eri vag",0.139664804469274,"Eriophorum vaginatum"
"5505",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"Fr boil",0,"Soil Frost boil"
"5506",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"Fr boil",0,"Soil Frost boil"
"5507",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"Fr boil",0,"Soil Frost boil"
"5508",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"Fr boil",0,"Soil Frost boil"
"5509",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"Fr boil",0,"Soil Frost boil"
"5510",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"Fr boil",0,"Soil Frost boil"
"5511",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"Fr boil",0,"Soil Frost boil"
"5512",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"Fr boil",0,"Soil Frost boil"
"5513",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"grass",0,"Mixed grass"
"5514",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"grass",0,"Mixed grass"
"5515",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"grass",0,"Mixed grass"
"5516",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"grass",0,"Mixed grass"
"5517",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"grass",0,"Mixed grass"
"5518",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"grass",0,"Mixed grass"
"5519",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"grass",0,"Mixed grass"
"5520",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"grass",0,"Mixed grass"
"5521",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"Led pal",7.69230769230769,"Ledum palustre"
"5522",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"Led pal",7.5839653304442,"Ledum palustre"
"5523",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"Led pal",15.3452685421995,"Ledum palustre"
"5524",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"Led pal",4.49438202247191,"Ledum palustre"
"5525",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"Led pal",7.28155339805825,"Ledum palustre"
"5526",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"Led pal",11.7647058823529,"Ledum palustre"
"5527",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"Led pal",2.77777777777778,"Ledum palustre"
"5528",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"Led pal",9.77653631284916,"Ledum palustre"
"5529",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"lichen",0,"Mixed Lichens"
"5530",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"lichen",0,"Mixed Lichens"
"5531",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"lichen",0.127877237851662,"Mixed Lichens"
"5532",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"lichen",0,"Mixed Lichens"
"5533",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"lichen",0.121359223300971,"Mixed Lichens"
"5534",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"lichen",0,"Mixed Lichens"
"5535",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"lichen",0,"Mixed Lichens"
"5536",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"lichen",0,"Mixed Lichens"
"5537",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"litter",18.6813186813187,"Mixed dead litter"
"5538",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"litter",7.5839653304442,"Mixed dead litter"
"5539",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"litter",6.52173913043478,"Mixed dead litter"
"5540",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"litter",10.1123595505618,"Mixed dead litter"
"5541",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"litter",6.18932038834951,"Mixed dead litter"
"5542",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"litter",16.4705882352941,"Mixed dead litter"
"5543",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"litter",11.1111111111111,"Mixed dead litter"
"5544",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"litter",12.5698324022346,"Mixed dead litter"
"5545",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"moss",1.0989010989011,"Mixed moss"
"5546",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"moss",6.50054171180932,"Mixed moss"
"5547",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"moss",5.1150895140665,"Mixed moss"
"5548",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"moss",13.4831460674157,"Mixed moss"
"5549",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"moss",7.28155339805825,"Mixed moss"
"5550",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"moss",1.17647058823529,"Mixed moss"
"5551",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"moss",27.7777777777778,"Mixed moss"
"5552",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"moss",5.58659217877095,"Mixed moss"
"5553",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"Ped lap",0,"Pedicularis lapponica"
"5554",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"Ped lap",0,"Pedicularis lapponica"
"5555",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"Ped lap",0,"Pedicularis lapponica"
"5556",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"Ped lap",0,"Pedicularis lapponica"
"5557",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"Ped lap",0,"Pedicularis lapponica"
"5558",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"Ped lap",0,"Pedicularis lapponica"
"5559",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"Ped lap",0,"Pedicularis lapponica"
"5560",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"Ped lap",0.139664804469274,"Pedicularis lapponica"
"5561",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"Pet fri",0,"Petasites frigidus"
"5562",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"Pet fri",0,"Petasites frigidus"
"5563",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"Pet fri",0,"Petasites frigidus"
"5564",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"Pet fri",0,"Petasites frigidus"
"5565",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"Pet fri",0,"Petasites frigidus"
"5566",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"Pet fri",0,"Petasites frigidus"
"5567",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"Pet fri",0,"Petasites frigidus"
"5568",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"Pet fri",0,"Petasites frigidus"
"5569",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"Pol bis",0,"Persicaria bistorta"
"5570",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"Pol bis",0,"Persicaria bistorta"
"5571",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"Pol bis",0,"Persicaria bistorta"
"5572",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"Pol bis",0,"Persicaria bistorta"
"5573",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"Pol bis",0,"Persicaria bistorta"
"5574",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"Pol bis",0,"Persicaria bistorta"
"5575",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"Pol bis",0,"Persicaria bistorta"
"5576",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"Pol bis",0,"Persicaria bistorta"
"5577",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"Rub cha",28.5714285714286,"Rubus chamaemorus"
"5578",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"Rub cha",40.0866738894908,"Rubus chamaemorus"
"5579",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"Rub cha",28.1329923273657,"Rubus chamaemorus"
"5580",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"Rub cha",22.4719101123595,"Rubus chamaemorus"
"5581",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"Rub cha",36.4077669902913,"Rubus chamaemorus"
"5582",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"Rub cha",34.1176470588235,"Rubus chamaemorus"
"5583",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"Rub cha",26.8518518518519,"Rubus chamaemorus"
"5584",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"Rub cha",29.3296089385475,"Rubus chamaemorus"
"5585",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"Sal pul",0,"Salix pulchra"
"5586",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"Sal pul",17.3347778981582,"Salix pulchra"
"5587",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"Sal pul",0,"Salix pulchra"
"5588",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"Sal pul",2.24719101123596,"Salix pulchra"
"5589",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"Sal pul",1.21359223300971,"Salix pulchra"
"5590",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"Sal pul",5.88235294117647,"Salix pulchra"
"5591",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"Sal pul",0.925925925925926,"Salix pulchra"
"5592",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"Sal pul",0,"Salix pulchra"
"5593",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"Sal ret",0,"Salix reticulata"
"5594",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"Sal ret",0,"Salix reticulata"
"5595",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"Sal ret",0,"Salix reticulata"
"5596",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"Sal ret",0,"Salix reticulata"
"5597",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"Sal ret",0,"Salix reticulata"
"5598",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"Sal ret",0,"Salix reticulata"
"5599",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"Sal ret",0,"Salix reticulata"
"5600",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"Sal ret",0,"Salix reticulata"
"5601",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"St D",0,"Mixed Standing Dead"
"5602",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"St D",0,"Mixed Standing Dead"
"5603",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,3,"St D",1.27877237851662,"Mixed Standing Dead"
"5604",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,4,"St D",0,"Mixed Standing Dead"
"5605",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,5,"St D",2.42718446601942,"Mixed Standing Dead"
"5606",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,6,"St D",4.70588235294118,"Mixed Standing Dead"
"5607",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,7,"St D",1.85185185185185,"Mixed Standing Dead"
"5608",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,8,"St D",1.39664804469274,"Mixed Standing Dead"
"5609",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,1,"St D Bet",20.8791208791209,"Standing Dead Betula nana"
"5610",2021,"LTER Moist Acidic Tussock 1989","Greenhouse Control","GHCT",2,2,"St D Bet",4.33369447453954,"Standing Dead Betula nana"
